Time,Year,Timestep,N_m,N_f,NPos_m,NPos_f,N_knowpos_m,N_knowpos_f,NART_m,NART_f,NVS_m,NVS_f,NNotKnowStatus_m,NNotKnowStatus_f,PropMenCirc,Cumulative_Infected_m,Cumulative_Infected_f
1977.6667,1977,32,2918,2797,4,1,0,0,0,0,0,0,4,1,0.0528,4,1
1977.7500,1977,36,2918,2795,4,1,0,0,0,0,0,0,4,1,0.0528,4,1
1977.8333,1977,40,2922,2803,4,1,0,0,0,0,0,0,4,1,0.0524,4,1
1977.9167,1977,44,2933,2819,4,2,0,0,0,0,0,0,4,2,0.0525,4,2
1978.0000,1978,0,2935,2819,4,2,0,0,0,0,0,0,4,2,0.0525,4,2
1978.0833,1978,4,2941,2830,6,2,0,0,0,0,0,0,6,2,0.0527,6,2
1978.1667,1978,8,2953,2830,6,2,0,0,0,0,0,0,6,2,0.0525,6,2
1978.2500,1978,12,2956,2828,6,2,0,0,0,0,0,0,6,2,0.0521,6,2
1978.3333,1978,16,2965,2838,6,2,0,0,0,0,0,0,6,2,0.0519,6,2
1978.4167,1978,20,2967,2853,6,2,0,0,0,0,0,0,6,2,0.0516,6,2
1978.5000,1978,24,2969,2860,6,2,0,0,0,0,0,0,6,2,0.0515,6,2
1978.5833,1978,28,2981,2870,6,2,0,0,0,0,0,0,6,2,0.0517,6,2
1978.6667,1978,32,2984,2879,6,2,0,0,0,0,0,0,6,2,0.0509,6,2
1978.7500,1978,36,2986,2879,6,2,0,0,0,0,0,0,6,2,0.0509,6,2
1978.8333,1978,40,2994,2883,6,2,0,0,0,0,0,0,6,2,0.0508,6,2
1978.9167,1978,44,3011,2890,6,2,0,0,0,0,0,0,6,2,0.0511,6,2
1979.0000,1979,0,3022,2897,6,2,0,0,0,0,0,0,6,2,0.0523,6,2
1979.0833,1979,4,3041,2907,8,5,0,0,0,0,0,0,8,5,0.0526,8,5
1979.1667,1979,8,3051,2920,9,5,0,0,0,0,0,0,9,5,0.0528,9,5
1979.2500,1979,12,3053,2927,9,6,0,0,0,0,0,0,9,6,0.0527,9,6
1979.3333,1979,16,3065,2935,9,7,0,0,0,0,0,0,9,7,0.0529,9,7
1979.4167,1979,20,3078,2959,10,8,0,0,0,0,0,0,10,8,0.0526,10,8
1979.5000,1979,24,3078,2964,10,9,0,0,0,0,0,0,10,9,0.0526,10,9
1979.5833,1979,28,3081,2977,9,11,0,0,0,0,0,0,9,11,0.0532,10,11
1979.6667,1979,32,3094,2987,9,12,0,0,0,0,0,0,9,12,0.0530,10,12
1979.7500,1979,36,3102,2987,9,12,0,0,0,0,0,0,9,12,0.0532,10,12
1979.8333,1979,40,3113,2991,9,12,0,0,0,0,0,0,9,12,0.0527,10,12
1979.9167,1979,44,3116,3008,9,14,0,0,0,0,0,0,9,14,0.0533,10,14
1980.0000,1980,0,3128,3007,9,14,0,0,0,0,0,0,9,14,0.0531,10,14
1980.0833,1980,4,3134,3021,9,16,0,0,0,0,0,0,9,16,0.0533,10,16
1980.1667,1980,8,3143,3034,9,16,0,0,0,0,0,0,9,16,0.0535,10,16
1980.2500,1980,12,3152,3034,10,16,0,0,0,0,0,0,10,16,0.0533,11,16
1980.3333,1980,16,3157,3048,11,20,0,0,0,0,0,0,11,20,0.0535,12,20
1980.4167,1980,20,3178,3055,11,23,0,0,0,0,0,0,11,23,0.0538,12,23
1980.5000,1980,24,3177,3055,11,24,0,0,0,0,0,0,11,24,0.0541,12,24
1980.5833,1980,28,3182,3060,13,25,0,0,0,0,0,0,13,25,0.0537,14,25
1980.6667,1980,32,3189,3069,15,26,0,0,0,0,0,0,15,26,0.0536,16,26
1980.7500,1980,36,3192,3080,17,30,0,0,0,0,0,0,17,30,0.0536,18,30
1980.8333,1980,40,3201,3089,17,32,0,0,0,0,0,0,17,32,0.0537,19,32
1980.9167,1980,44,3214,3105,20,33,0,0,0,0,0,0,20,33,0.0538,22,33
1981.0000,1981,0,3214,3105,21,34,0,0,0,0,0,0,21,34,0.0535,23,34
1981.0833,1981,4,3225,3111,21,34,0,0,0,0,0,0,21,34,0.0530,23,34
1981.1667,1981,8,3244,3128,20,35,0,0,0,0,0,0,20,35,0.0530,23,34
1981.2500,1981,12,3249,3129,21,35,0,0,0,0,0,0,21,35,0.0532,24,34
1981.3333,1981,16,3260,3135,21,34,0,0,0,0,0,0,21,34,0.0528,24,34
1981.4167,1981,20,3273,3150,22,35,0,0,0,0,0,0,22,35,0.0529,25,35
1981.5000,1981,24,3275,3157,20,35,0,0,0,0,0,0,20,35,0.0528,25,35
1981.5833,1981,28,3289,3174,20,35,0,0,0,0,0,0,20,35,0.0532,25,35
1981.6667,1981,32,3302,3184,20,35,0,0,0,0,0,0,20,35,0.0533,25,35
1981.7500,1981,36,3308,3185,21,36,0,0,0,0,0,0,21,36,0.0532,26,38
1981.8333,1981,40,3315,3193,23,42,0,0,0,0,0,0,23,42,0.0525,28,43
1981.9167,1981,44,3325,3202,24,46,0,0,0,0,0,0,24,46,0.0523,29,48
1982.0000,1982,0,3335,3211,28,49,0,0,0,0,0,0,28,49,0.0522,33,51
1982.0833,1982,4,3339,3224,31,53,0,0,0,0,0,0,31,53,0.0524,36,55
1982.1667,1982,8,3353,3228,32,54,0,0,0,0,0,0,32,54,0.0531,37,56
1982.2500,1982,12,3354,3232,34,55,0,0,0,0,0,0,34,55,0.0531,39,57
1982.3333,1982,16,3363,3242,36,60,0,0,0,0,0,0,36,60,0.0529,41,63
1982.4167,1982,20,3376,3251,38,63,0,0,0,0,0,0,38,63,0.0527,43,66
1982.5000,1982,24,3379,3256,38,65,0,0,0,0,0,0,38,65,0.0533,43,68
1982.5833,1982,28,3385,3267,38,68,0,0,0,0,0,0,38,68,0.0532,44,71
1982.6667,1982,32,3404,3278,38,68,0,0,0,0,0,0,38,68,0.0535,45,71
1982.7500,1982,36,3407,3287,42,74,0,0,0,0,0,0,42,74,0.0534,49,77
1982.8333,1982,40,3419,3289,46,78,0,0,0,0,0,0,46,78,0.0535,53,81
1982.9167,1982,44,3433,3295,54,81,0,0,0,0,0,0,54,81,0.0536,61,85
1983.0000,1983,0,3437,3297,54,86,0,0,0,0,0,0,54,86,0.0535,63,90
1983.0833,1983,4,3453,3309,55,91,0,0,0,0,0,0,55,91,0.0536,64,96
1983.1667,1983,8,3473,3317,57,96,0,0,0,0,0,0,57,96,0.0538,66,101
1983.2500,1983,12,3479,3321,60,101,0,0,0,0,0,0,60,101,0.0538,70,106
1983.3333,1983,16,3485,3329,62,107,0,0,0,0,0,0,62,107,0.0534,72,112
1983.4167,1983,20,3504,3347,67,109,0,0,0,0,0,0,67,109,0.0537,77,114
1983.5000,1983,24,3501,3357,73,111,0,0,0,0,0,0,73,111,0.0540,83,116
1983.5833,1983,28,3519,3363,73,115,0,0,0,0,0,0,73,115,0.0546,84,120
1983.6667,1983,32,3530,3374,75,117,0,0,0,0,0,0,75,117,0.0544,86,123
1983.7500,1983,36,3539,3376,75,119,0,0,0,0,0,0,75,119,0.0543,86,125
1983.8333,1983,40,3554,3396,75,125,0,0,0,0,0,0,75,125,0.0557,88,131
1983.9167,1983,44,3562,3414,76,125,0,0,0,0,0,0,76,125,0.0559,89,131
1984.0000,1984,0,3564,3419,79,130,0,0,0,0,0,0,79,130,0.0558,93,137
1984.0833,1984,4,3586,3435,83,135,0,0,0,0,0,0,83,135,0.0555,97,143
1984.1667,1984,8,3596,3456,85,141,0,0,0,0,0,0,85,141,0.0559,99,149
1984.2500,1984,12,3605,3463,87,143,0,0,0,0,0,0,87,143,0.0558,101,152
1984.3333,1984,16,3620,3472,93,145,0,0,0,0,0,0,93,145,0.0555,107,155
1984.4167,1984,20,3640,3490,96,149,0,0,0,0,0,0,96,149,0.0563,110,161
1984.5000,1984,24,3649,3503,98,154,0,0,0,0,0,0,98,154,0.0565,113,166
1984.5833,1984,28,3659,3517,99,156,0,0,0,0,0,0,99,156,0.0568,115,168
1984.6667,1984,32,3675,3532,103,160,0,0,0,0,0,0,103,160,0.0566,119,172
1984.7500,1984,36,3682,3543,106,163,0,0,0,0,0,0,106,163,0.0562,122,176
1984.8333,1984,40,3694,3553,109,168,0,0,0,0,0,0,109,168,0.0560,125,181
1984.9167,1984,44,3705,3568,113,169,0,0,0,0,0,0,113,169,0.0564,129,185
1985.0000,1985,0,3704,3574,118,174,0,0,0,0,0,0,118,174,0.0564,134,190
1985.0833,1985,4,3702,3593,121,180,0,0,0,0,0,0,121,180,0.0562,139,196
1985.1667,1985,8,3715,3613,125,189,0,0,0,0,0,0,125,189,0.0563,144,205
1985.2500,1985,12,3715,3620,129,198,0,0,0,0,0,0,129,198,0.0563,148,213
1985.3333,1985,16,3721,3636,132,205,0,0,0,0,0,0,132,205,0.0559,154,220
1985.4167,1985,20,3737,3653,134,208,0,0,0,0,0,0,134,208,0.0559,158,224
1985.5000,1985,24,3745,3659,134,209,0,0,0,0,0,0,134,209,0.0561,159,228
1985.5833,1985,28,3756,3674,136,209,0,0,0,0,0,0,136,209,0.0562,162,231
1985.6667,1985,32,3772,3693,142,211,0,0,0,0,0,0,142,211,0.0559,169,235
1985.7500,1985,36,3786,3694,145,217,0,0,0,0,0,0,145,217,0.0560,172,245
1985.8333,1985,40,3802,3706,153,222,0,0,0,0,0,0,153,222,0.0568,181,250
1985.9167,1985,44,3812,3722,158,228,0,0,0,0,0,0,158,228,0.0569,186,257
1986.0000,1986,0,3811,3727,159,232,0,0,0,0,0,0,159,232,0.0569,190,262
1986.0833,1986,4,3834,3737,162,235,0,0,0,0,0,0,162,235,0.0574,193,267
1986.1667,1986,8,3846,3751,164,241,0,0,0,0,0,0,164,241,0.0569,196,276
1986.2500,1986,12,3849,3752,163,244,0,0,0,0,0,0,163,244,0.0569,197,281
1986.3333,1986,16,3856,3765,172,246,0,0,0,0,0,0,172,246,0.0568,207,285
1986.4167,1986,20,3871,3781,179,253,0,0,0,0,0,0,179,253,0.0566,214,294
1986.5000,1986,24,3877,3789,191,261,0,0,0,0,0,0,191,261,0.0567,226,303
1986.5833,1986,28,3894,3794,200,272,0,0,0,0,0,0,200,272,0.0570,235,313
1986.6667,1986,32,3901,3808,204,275,0,0,0,0,0,0,204,275,0.0569,242,317
1986.7500,1986,36,3902,3806,208,281,0,0,0,0,0,0,208,281,0.0572,247,328
1986.8333,1986,40,3913,3816,211,291,0,0,0,0,0,0,211,291,0.0572,251,337
1986.9167,1986,44,3927,3825,213,299,0,0,0,0,0,0,213,299,0.0573,253,344
1987.0000,1987,0,3927,3837,214,309,0,0,0,0,0,0,214,309,0.0576,256,355
1987.0833,1987,4,3939,3845,222,313,0,0,0,0,0,0,222,313,0.0579,266,362
1987.1667,1987,8,3958,3869,224,322,0,0,0,0,0,0,224,322,0.0571,269,372
1987.2500,1987,12,3956,3881,230,329,0,0,0,0,0,0,230,329,0.0569,278,382
1987.3333,1987,16,3967,3902,235,335,0,0,0,0,0,0,235,335,0.0567,284,388
1987.4167,1987,20,3997,3920,240,344,0,0,0,0,0,0,240,344,0.0563,289,399
1987.5000,1987,24,4003,3922,243,352,0,0,0,0,0,0,243,352,0.0562,293,410
1987.5833,1987,28,4014,3925,253,358,0,0,0,0,0,0,253,358,0.0566,304,420
1987.6667,1987,32,4041,3946,254,370,0,0,0,0,0,0,254,370,0.0577,306,433
1987.7500,1987,36,4048,3951,263,380,0,0,0,0,0,0,263,380,0.0576,317,445
1987.8333,1987,40,4049,3956,265,385,0,0,0,0,0,0,265,385,0.0575,324,452
1987.9167,1987,44,4064,3968,269,391,0,0,0,0,0,0,269,391,0.0576,328,464
1988.0000,1988,0,4073,3973,271,398,0,0,0,0,0,0,271,398,0.0577,332,472
1988.0833,1988,4,4092,3984,277,403,0,0,0,0,0,0,277,403,0.0574,338,477
1988.1667,1988,8,4119,3997,281,411,0,0,0,0,0,0,281,411,0.0575,342,487
1988.2500,1988,12,4128,3997,286,416,0,0,0,0,0,0,286,416,0.0574,348,496
1988.3333,1988,16,4137,4014,287,425,0,0,0,0,0,0,287,425,0.0573,352,506
1988.4167,1988,20,4158,4027,291,434,0,0,0,0,0,0,291,434,0.0570,360,518
1988.5000,1988,24,4162,4024,301,439,0,0,0,0,0,0,301,439,0.0569,372,530
1988.5833,1988,28,4166,4035,309,448,0,0,0,0,0,0,309,448,0.0566,381,542
1988.6667,1988,32,4175,4054,313,453,0,0,0,0,0,0,313,453,0.0565,387,548
1988.7500,1988,36,4173,4052,311,464,0,0,0,0,0,0,311,464,0.0566,390,561
1988.8333,1988,40,4185,4061,314,474,0,0,0,0,0,0,314,474,0.0564,395,573
1988.9167,1988,44,4194,4087,316,482,0,0,0,0,0,0,316,482,0.0565,399,581
1989.0000,1989,0,4207,4100,322,483,0,0,0,0,0,0,322,483,0.0563,406,585
1989.0833,1989,4,4210,4111,325,493,0,0,0,0,0,0,325,493,0.0565,412,598
1989.1667,1989,8,4228,4124,331,502,0,0,0,0,0,0,331,502,0.0561,421,607
1989.2500,1989,12,4237,4138,335,509,0,0,0,0,0,0,335,509,0.0559,426,616
1989.3333,1989,16,4243,4161,337,521,0,0,0,0,0,0,337,521,0.0561,430,629
1989.4167,1989,20,4251,4183,336,531,0,0,0,0,0,0,336,531,0.0560,436,642
1989.5000,1989,24,4250,4197,340,539,0,0,0,0,0,0,340,539,0.0562,444,650
1989.5833,1989,28,4261,4205,354,547,0,0,0,0,0,0,354,547,0.0563,458,660
1989.6667,1989,32,4270,4221,359,554,0,0,0,0,0,0,359,554,0.0564,467,671
1989.7500,1989,36,4281,4221,364,558,0,0,0,0,0,0,364,558,0.0563,474,679
1989.8333,1989,40,4293,4227,367,564,0,0,0,0,0,0,367,564,0.0568,479,691
1989.9167,1989,44,4308,4252,376,567,0,0,0,0,0,0,376,567,0.0562,489,698
1990.0000,1990,0,4311,4256,380,572,0,0,0,0,0,0,380,572,0.0564,497,707
1990.0833,1990,4,4315,4270,386,579,0,0,0,0,0,0,386,579,0.0570,507,715
1990.1667,1990,8,4337,4289,390,583,0,0,0,0,0,0,390,583,0.0567,513,721
1990.2500,1990,12,4357,4286,395,585,0,0,0,0,0,0,395,585,0.0571,519,726
1990.3333,1990,16,4371,4297,396,594,0,0,0,0,0,0,396,594,0.0567,527,740
1990.4167,1990,20,4395,4326,401,603,0,0,0,0,0,0,401,603,0.0564,535,756
1990.5000,1990,24,4407,4334,412,611,0,0,0,0,0,0,412,611,0.0567,547,766
1990.5833,1990,28,4416,4347,417,619,0,0,0,0,0,0,417,619,0.0564,554,777
1990.6667,1990,32,4423,4356,421,622,0,0,0,0,0,0,421,622,0.0567,561,788
1990.7500,1990,36,4430,4359,420,629,0,0,0,0,0,0,420,629,0.0571,566,800
1990.8333,1990,40,4438,4368,423,641,0,0,0,0,0,0,423,641,0.0568,576,813
1990.9167,1990,44,4454,4381,428,651,0,0,0,0,0,0,428,651,0.0573,585,825
1991.0000,1991,0,4461,4397,434,657,0,0,0,0,0,0,434,657,0.0574,593,835
1991.0833,1991,4,4477,4412,440,661,0,0,0,0,0,0,440,661,0.0574,602,847
1991.1667,1991,8,4485,4425,445,665,0,0,0,0,0,0,445,665,0.0573,613,855
1991.2500,1991,12,4486,4424,453,665,0,0,0,0,0,0,453,665,0.0571,623,864
1991.3333,1991,16,4492,4430,462,666,0,0,0,0,0,0,462,666,0.0570,636,875
1991.4167,1991,20,4510,4446,466,674,0,0,0,0,0,0,466,674,0.0572,643,886
1991.5000,1991,24,4520,4444,468,680,0,0,0,0,0,0,468,680,0.0573,647,899
1991.5833,1991,28,4530,4465,468,690,0,0,0,0,0,0,468,690,0.0572,653,912
1991.6667,1991,32,4538,4492,471,696,0,0,0,0,0,0,471,696,0.0575,660,918
1991.7500,1991,36,4543,4485,473,693,0,0,0,0,0,0,473,693,0.0575,665,928
1991.8333,1991,40,4557,4503,476,707,0,0,0,0,0,0,476,707,0.0573,673,943
1991.9167,1991,44,4586,4527,479,717,0,0,0,0,0,0,479,717,0.0573,681,957
1992.0000,1992,0,4589,4521,486,725,0,0,0,0,0,0,486,725,0.0577,691,971
1992.0833,1992,4,4595,4526,484,726,0,0,0,0,0,0,484,726,0.0579,696,978
1992.1667,1992,8,4603,4536,487,735,0,0,0,0,0,0,487,735,0.0574,702,989
1992.2500,1992,12,4606,4540,495,738,0,0,0,0,0,0,495,738,0.0573,714,998
1992.3333,1992,16,4632,4555,504,748,0,0,0,0,0,0,504,748,0.0572,724,1015
1992.4167,1992,20,4636,4565,506,752,0,0,0,0,0,0,506,752,0.0569,729,1029
1992.5000,1992,24,4643,4564,511,755,0,0,0,0,0,0,511,755,0.0569,740,1039
1992.5833,1992,28,4663,4583,520,760,0,0,0,0,0,0,520,760,0.0564,750,1049
1992.6667,1992,32,4691,4596,517,772,0,0,0,0,0,0,517,772,0.0567,755,1060
1992.7500,1992,36,4700,4605,522,778,0,0,0,0,0,0,522,778,0.0564,763,1072
1992.8333,1992,40,4711,4616,527,779,0,0,0,0,0,0,527,779,0.0560,773,1078
1992.9167,1992,44,4725,4641,526,788,0,0,0,0,0,0,526,788,0.0557,781,1093
1993.0000,1993,0,4733,4638,536,795,0,0,0,0,0,0,536,795,0.0556,792,1108
1993.0833,1993,4,4751,4645,545,804,0,0,0,0,0,0,545,804,0.0556,801,1124
1993.1667,1993,8,4765,4672,555,813,0,0,0,0,0,0,555,813,0.0556,811,1135
1993.2500,1993,12,4774,4678,559,820,0,0,0,0,0,0,559,820,0.0555,820,1146
1993.3333,1993,16,4783,4687,563,828,0,0,0,0,0,0,563,828,0.0552,828,1160
1993.4167,1993,20,4799,4706,566,832,0,0,0,0,0,0,566,832,0.0556,834,1168
1993.5000,1993,24,4799,4706,571,834,0,0,0,0,0,0,571,834,0.0556,843,1176
1993.5833,1993,28,4813,4723,579,839,0,0,0,0,0,0,579,839,0.0557,858,1185
1993.6667,1993,32,4837,4730,580,848,0,0,0,0,0,0,580,848,0.0554,863,1202
1993.7500,1993,36,4846,4732,591,860,0,0,0,0,0,0,591,860,0.0553,878,1219
1993.8333,1993,40,4857,4747,592,872,0,0,0,0,0,0,592,872,0.0556,883,1235
1993.9167,1993,44,4869,4765,594,887,0,0,0,0,0,0,594,887,0.0555,890,1254
1994.0000,1994,0,4874,4777,608,891,0,0,0,0,0,0,608,891,0.0554,908,1265
1994.0833,1994,4,4887,4773,608,898,0,0,0,0,0,0,608,898,0.0557,916,1279
1994.1667,1994,8,4908,4794,614,904,0,0,0,0,0,0,614,904,0.0554,925,1288
1994.2500,1994,12,4922,4802,618,914,0,0,0,0,0,0,618,914,0.0553,933,1298
1994.3333,1994,16,4931,4816,631,918,0,0,0,0,0,0,631,918,0.0548,952,1307
1994.4167,1994,20,4942,4837,637,933,0,0,0,0,0,0,637,933,0.0548,963,1327
1994.5000,1994,24,4940,4848,652,941,0,0,0,0,0,0,652,941,0.0545,980,1338
1994.5833,1994,28,4969,4863,663,954,0,0,0,0,0,0,663,954,0.0545,992,1354
1994.6667,1994,32,4994,4879,670,964,0,0,0,0,0,0,670,964,0.0543,1002,1367
1994.7500,1994,36,5008,4885,670,969,0,0,0,0,0,0,670,969,0.0545,1008,1381
1994.8333,1994,40,5018,4903,680,971,0,0,0,0,0,0,680,971,0.0546,1021,1390
1994.9167,1994,44,5040,4938,684,983,0,0,0,0,0,0,684,983,0.0544,1030,1403
1995.0000,1995,0,5049,4937,689,987,0,0,0,0,0,0,689,987,0.0543,1041,1415
1995.0833,1995,4,5066,4947,693,991,0,0,0,0,0,0,693,991,0.0545,1047,1428
1995.1667,1995,8,5089,4970,700,999,0,0,0,0,0,0,700,999,0.0542,1058,1443
1995.2500,1995,12,5089,4974,699,1007,0,0,0,0,0,0,699,1007,0.0542,1064,1461
1995.3333,1995,16,5105,4982,695,1008,0,0,0,0,0,0,695,1008,0.0545,1067,1470
1995.4167,1995,20,5120,5014,703,1014,0,0,0,0,0,0,703,1014,0.0543,1080,1483
1995.5000,1995,24,5118,5012,710,1029,0,0,0,0,0,0,710,1029,0.0549,1094,1508
1995.5833,1995,28,5138,5021,718,1039,0,0,0,0,0,0,718,1039,0.0543,1107,1529
1995.6667,1995,32,5156,5032,728,1042,0,0,0,0,0,0,728,1042,0.0545,1122,1543
1995.7500,1995,36,5162,5037,729,1035,0,0,0,0,0,0,729,1035,0.0546,1132,1549
1995.8333,1995,40,5171,5049,730,1050,0,0,0,0,0,0,730,1050,0.0545,1141,1567
1995.9167,1995,44,5189,5059,732,1057,0,0,0,0,0,0,732,1057,0.0563,1149,1582
1996.0000,1996,0,5188,5053,736,1058,0,0,0,0,0,0,736,1058,0.0559,1163,1593
1996.0833,1996,4,5198,5069,742,1060,0,0,0,0,0,0,742,1060,0.0558,1172,1600
1996.1667,1996,8,5220,5092,742,1068,0,0,0,0,0,0,742,1068,0.0557,1180,1619
1996.2500,1996,12,5227,5095,755,1069,0,0,0,0,0,0,755,1069,0.0559,1197,1632
1996.3333,1996,16,5228,5100,751,1072,0,0,0,0,0,0,751,1072,0.0557,1200,1643
1996.4167,1996,20,5252,5134,747,1092,0,0,0,0,0,0,747,1092,0.0558,1206,1666
1996.5000,1996,24,5263,5146,753,1106,0,0,0,0,0,0,753,1106,0.0562,1220,1683
1996.5833,1996,28,5281,5163,756,1107,0,0,0,0,0,0,756,1107,0.0562,1230,1692
1996.6667,1996,32,5308,5181,763,1107,0,0,0,0,0,0,763,1107,0.0567,1242,1700
1996.7500,1996,36,5315,5178,768,1103,0,0,0,0,0,0,768,1103,0.0574,1256,1708
1996.8333,1996,40,5318,5188,768,1110,0,0,0,0,0,0,768,1110,0.0575,1268,1720
1996.9167,1996,44,5346,5199,770,1115,0,0,0,0,0,0,770,1115,0.0571,1275,1734
1997.0000,1997,0,5359,5201,774,1127,0,0,0,0,0,0,774,1127,0.0571,1285,1756
1997.0833,1997,4,5366,5220,775,1137,0,0,0,0,0,0,775,1137,0.0574,1292,1776
1997.1667,1997,8,5386,5236,780,1145,0,0,0,0,0,0,780,1145,0.0570,1304,1789
1997.2500,1997,12,5391,5246,780,1154,0,0,0,0,0,0,780,1154,0.0569,1312,1803
1997.3333,1997,16,5397,5266,783,1162,0,0,0,0,0,0,783,1162,0.0567,1322,1815
1997.4167,1997,20,5414,5285,794,1168,0,0,0,0,0,0,794,1168,0.0567,1335,1827
1997.5000,1997,24,5418,5293,790,1178,0,0,0,0,0,0,790,1178,0.0568,1337,1843
1997.5833,1997,28,5424,5298,794,1182,0,0,0,0,0,0,794,1182,0.0568,1347,1857
1997.6667,1997,32,5439,5324,793,1188,0,0,0,0,0,0,793,1188,0.0563,1352,1872
1997.7500,1997,36,5447,5330,801,1208,0,0,0,0,0,0,801,1208,0.0562,1368,1893
1997.8333,1997,40,5458,5334,806,1208,0,0,0,0,0,0,806,1208,0.0564,1380,1900
1997.9167,1997,44,5470,5360,807,1223,0,0,0,0,0,0,807,1223,0.0567,1387,1922
1998.0000,1998,0,5472,5366,802,1231,0,0,0,0,0,0,802,1231,0.0561,1397,1937
1998.0833,1998,4,5486,5371,805,1235,0,0,0,0,0,0,805,1235,0.0563,1407,1949
1998.1667,1998,8,5505,5396,816,1245,0,0,0,0,0,0,816,1245,0.0563,1427,1964
1998.2500,1998,12,5503,5411,821,1249,0,0,0,0,0,0,821,1249,0.0563,1442,1976
1998.3333,1998,16,5525,5429,828,1254,0,0,0,0,0,0,828,1254,0.0559,1455,1990
1998.4167,1998,20,5539,5432,825,1257,0,0,0,0,0,0,825,1257,0.0561,1463,2008
1998.5000,1998,24,5546,5431,825,1262,0,0,0,0,0,0,825,1262,0.0563,1475,2020
1998.5833,1998,28,5558,5440,823,1265,0,0,0,0,0,0,823,1265,0.0561,1485,2032
1998.6667,1998,32,5566,5455,822,1262,0,0,0,0,0,0,822,1262,0.0562,1497,2044
1998.7500,1998,36,5575,5454,830,1265,0,0,0,0,0,0,830,1265,0.0561,1515,2058
1998.8333,1998,40,5597,5480,838,1268,0,0,0,0,0,0,838,1268,0.0559,1530,2069
1998.9167,1998,44,5623,5495,846,1272,0,0,0,0,0,0,846,1272,0.0558,1542,2086
1999.0000,1999,0,5629,5499,849,1285,0,0,0,0,0,0,849,1285,0.0565,1554,2101
1999.0833,1999,4,5636,5512,855,1292,0,0,0,0,0,0,855,1292,0.0564,1570,2120
1999.1667,1999,8,5668,5541,863,1297,0,0,0,0,0,0,863,1297,0.0568,1580,2135
1999.2500,1999,12,5673,5551,874,1307,0,0,0,0,0,0,874,1307,0.0571,1595,2150
1999.3333,1999,16,5679,5562,879,1310,0,0,0,0,0,0,879,1310,0.0571,1609,2168
1999.4167,1999,20,5706,5583,888,1318,0,0,0,0,0,0,888,1318,0.0570,1624,2183
