Time,Year,Timestep,N_m,N_f,NPos_m,NPos_f,N_knowpos_m,N_knowpos_f,NART_m,NART_f,NVS_m,NVS_f,NNotKnowStatus_m,NNotKnowStatus_f,PropMenCirc,Cumulative_Infected_m,Cumulative_Infected_f
1999.2500,1999,12,9599,9602,1346,1855,0,0,0,0,0,0,1346,1855,0.0628,2001,2706
1999.3333,1999,16,9635,9606,1357,1857,0,0,0,0,0,0,1357,1857,0.0630,2022,2726
1999.4167,1999,20,9662,9618,1360,1865,0,0,0,0,0,0,1360,1865,0.0632,2033,2748
1999.5000,1999,24,9681,9638,1368,1874,0,0,0,0,0,0,1368,1874,0.0631,2048,2766
1999.5833,1999,28,9723,9651,1388,1879,0,0,0,0,0,0,1388,1879,0.0631,2072,2785
1999.6667,1999,32,9748,9672,1397,1885,0,0,0,0,0,0,1397,1885,0.0630,2087,2800
1999.7500,1999,36,9780,9692,1406,1900,0,0,0,0,0,0,1406,1900,0.0628,2106,2824
1999.8333,1999,40,9808,9709,1414,1904,0,0,0,0,0,0,1414,1904,0.0627,2119,2836
1999.9167,1999,44,9833,9731,1418,1915,0,0,0,0,0,0,1418,1915,0.0625,2133,2858
2000.0000,2000,0,9848,9738,1418,1922,0,0,0,0,0,0,1418,1922,0.0624,2147,2884
2000.0833,2000,4,9878,9748,1423,1943,5,10,0,0,0,0,1418,1933,0.0623,2161,2917
2000.1667,2000,8,9909,9767,1433,1949,7,21,0,0,0,0,1426,1928,0.0621,2176,2938
2000.2500,2000,12,9936,9787,1441,1957,12,39,0,0,0,0,1429,1918,0.0618,2195,2962
2000.3333,2000,16,9958,9805,1448,1963,19,48,0,0,0,0,1429,1915,0.0617,2211,2979
2000.4167,2000,20,9968,9825,1451,1972,25,61,0,0,0,0,1426,1911,0.0616,2228,2999
2000.5000,2000,24,9999,9841,1458,1989,27,73,0,0,0,0,1431,1916,0.0615,2250,3029
2000.5833,2000,28,10036,9865,1471,2008,30,84,0,0,0,0,1441,1924,0.0618,2271,3054
2000.6667,2000,32,10045,9886,1464,2015,34,102,0,0,0,0,1430,1913,0.0616,2279,3075
2000.7500,2000,36,10059,9913,1473,2022,43,111,0,0,0,0,1430,1911,0.0615,2297,3096
2000.8333,2000,40,10083,9926,1480,2023,49,120,0,0,0,0,1431,1903,0.0613,2313,3116
2000.9167,2000,44,10123,9950,1487,2028,53,136,0,0,0,0,1434,1892,0.0612,2326,3131
2001.0000,2001,0,10155,9958,1498,2030,57,147,0,0,0,0,1441,1883,0.0612,2340,3150
2001.0833,2001,4,10183,9981,1510,2037,62,173,0,0,0,0,1448,1864,0.0615,2360,3169
2001.1667,2001,8,10207,10008,1519,2054,67,188,0,0,0,0,1452,1866,0.0614,2376,3199
2001.2500,2001,12,10237,10027,1527,2065,68,197,0,0,0,0,1459,1868,0.0614,2392,3218
2001.3333,2001,16,10264,10066,1539,2096,71,207,0,0,0,0,1468,1889,0.0611,2413,3256
2001.4167,2001,20,10291,10083,1555,2104,75,219,0,0,0,0,1480,1885,0.0609,2436,3276
2001.5000,2001,24,10329,10107,1566,2125,78,232,0,0,0,0,1488,1893,0.0609,2457,3307
2001.5833,2001,28,10337,10110,1573,2134,87,235,0,0,0,0,1486,1899,0.0608,2477,3333
2001.6667,2001,32,10365,10125,1580,2137,94,242,0,0,0,0,1486,1895,0.0608,2493,3353
2001.7500,2001,36,10386,10151,1595,2145,101,253,0,0,0,0,1494,1892,0.0611,2518,3372
2001.8333,2001,40,10409,10172,1615,2157,103,267,0,0,0,0,1512,1890,0.0610,2545,3393
2001.9167,2001,44,10434,10193,1621,2167,106,278,0,0,0,0,1515,1889,0.0611,2559,3418
2002.0000,2002,0,10447,10210,1620,2191,109,282,0,0,0,0,1511,1909,0.0611,2572,3457
2002.0833,2002,4,10467,10220,1625,2200,115,292,0,0,0,0,1510,1908,0.0610,2587,3481
2002.1667,2002,8,10488,10251,1628,2207,116,305,0,0,0,0,1512,1902,0.0610,2603,3499
2002.2500,2002,12,10510,10276,1639,2216,120,320,0,0,0,0,1519,1896,0.0610,2627,3522
2002.3333,2002,16,10523,10294,1643,2219,125,329,0,0,0,0,1518,1890,0.0609,2646,3539
2002.4167,2002,20,10535,10310,1647,2226,131,336,0,0,0,0,1516,1890,0.0608,2666,3560
2002.5000,2002,24,10560,10327,1651,2235,135,347,0,0,0,0,1516,1888,0.0609,2680,3582
2002.5833,2002,28,10591,10349,1651,2246,135,367,0,0,0,0,1516,1879,0.0608,2694,3607
2002.6667,2002,32,10619,10367,1660,2249,136,386,0,0,0,0,1524,1863,0.0606,2712,3629
2002.7500,2002,36,10648,10380,1672,2252,140,403,0,0,0,0,1532,1849,0.0605,2733,3648
2002.8333,2002,40,10676,10398,1672,2251,143,414,0,0,0,0,1529,1837,0.0610,2747,3668
2002.9167,2002,44,10701,10412,1687,2262,147,428,0,0,0,0,1540,1834,0.0609,2773,3696
2003.0000,2003,0,10722,10435,1698,2279,150,443,0,0,0,0,1548,1836,0.0607,2797,3725
2003.0833,2003,4,10757,10471,1702,2292,155,456,0,0,0,0,1547,1836,0.0606,2812,3747
2003.1667,2003,8,10783,10495,1703,2296,158,470,0,0,0,0,1545,1826,0.0607,2822,3770
2003.2500,2003,12,10808,10522,1702,2295,161,476,0,0,0,0,1541,1819,0.0606,2834,3788
2003.3333,2003,16,10833,10549,1700,2311,163,494,0,0,0,0,1537,1817,0.0605,2846,3811
2003.4167,2003,20,10853,10568,1698,2310,165,504,0,0,0,0,1533,1806,0.0604,2857,3825
2003.5000,2003,24,10881,10588,1710,2313,170,523,0,0,0,0,1540,1790,0.0605,2880,3844
2003.5833,2003,28,10908,10595,1716,2309,174,531,0,0,0,0,1542,1778,0.0605,2897,3861
2003.6667,2003,32,10922,10611,1710,2303,174,549,0,0,0,0,1536,1754,0.0608,2908,3879
2003.7500,2003,36,10939,10630,1713,2311,177,561,0,0,0,0,1536,1750,0.0611,2927,3904
2003.8333,2003,40,10968,10656,1720,2323,179,577,0,0,0,0,1541,1746,0.0614,2945,3926
2003.9167,2003,44,10999,10678,1724,2327,184,584,0,0,0,0,1540,1743,0.0614,2961,3947
2004.0000,2004,0,11023,10693,1735,2329,183,589,0,0,0,0,1552,1740,0.0613,2982,3968
2004.0833,2004,4,11050,10718,1740,2330,187,603,0,0,0,0,1553,1727,0.0614,2999,3984
2004.1667,2004,8,11086,10735,1744,2346,191,627,1,0,0,0,1553,1719,0.0612,3012,4013
2004.2500,2004,12,11108,10748,1749,2354,196,639,1,3,0,0,1553,1715,0.0616,3032,4040
2004.3333,2004,16,11144,10764,1756,2349,205,657,3,5,1,2,1551,1692,0.0612,3049,4052
2004.4167,2004,20,11167,10785,1760,2353,213,665,7,6,3,4,1547,1688,0.0612,3068,4075
2004.5000,2004,24,11187,10815,1765,2365,219,674,8,11,4,7,1546,1691,0.0611,3089,4100
2004.5833,2004,28,11213,10831,1776,2380,228,691,7,16,6,11,1548,1689,0.0610,3108,4129
2004.6667,2004,32,11224,10863,1783,2391,236,699,9,25,6,14,1547,1692,0.0610,3124,4160
2004.7500,2004,36,11245,10877,1798,2402,238,715,10,34,6,18,1560,1687,0.0614,3146,4187
2004.8333,2004,40,11269,10895,1810,2414,243,725,13,44,9,28,1567,1689,0.0615,3165,4216
2004.9167,2004,44,11284,10915,1815,2427,253,735,20,49,13,34,1562,1692,0.0614,3182,4245
2005.0000,2005,0,11320,10954,1830,2435,262,757,23,61,16,44,1568,1678,0.0615,3209,4266
2005.0833,2005,4,11354,10975,1845,2440,275,765,29,70,18,50,1570,1675,0.0618,3234,4289
2005.1667,2005,8,11376,10998,1850,2446,283,782,36,80,24,60,1567,1664,0.0620,3254,4309
2005.2500,2005,12,11420,11025,1862,2456,291,794,40,84,30,70,1571,1662,0.0620,3272,4332
2005.3333,2005,16,11449,11046,1877,2462,301,801,42,93,35,73,1576,1661,0.0619,3296,4355
2005.4167,2005,20,11482,11061,1887,2472,312,808,48,94,38,76,1575,1664,0.0619,3314,4385
2005.5000,2005,24,11505,11077,1898,2478,318,818,49,97,41,85,1580,1660,0.0619,3334,4401
2005.5833,2005,28,11529,11104,1902,2483,322,832,54,101,43,91,1580,1651,0.0617,3351,4418
2005.6667,2005,32,11554,11132,1919,2488,327,844,55,111,45,93,1592,1644,0.0616,3377,4440
2005.7500,2005,36,11591,11150,1939,2495,334,863,61,121,52,100,1605,1632,0.0616,3403,4458
2005.8333,2005,40,11623,11184,1945,2511,339,874,63,127,54,111,1606,1637,0.0614,3418,4485
2005.9167,2005,44,11639,11209,1944,2541,349,891,66,135,57,117,1595,1650,0.0615,3431,4524
2006.0000,2006,0,11665,11236,1954,2547,368,900,73,146,61,121,1586,1647,0.0616,3450,4543
2006.0833,2006,4,11693,11254,1952,2549,411,958,77,151,62,135,1541,1591,0.0617,3462,4561
2006.1667,2006,8,11726,11272,1961,2561,443,1019,81,158,69,139,1518,1542,0.0616,3479,4586
2006.2500,2006,12,11755,11293,1964,2565,472,1089,88,168,75,146,1492,1476,0.0613,3492,4602
2006.3333,2006,16,11791,11321,1970,2579,504,1144,97,173,80,153,1466,1435,0.0616,3506,4631
2006.4167,2006,20,11811,11346,1970,2597,545,1216,106,182,84,161,1425,1381,0.0618,3521,4658
2006.5000,2006,24,11848,11380,1971,2612,570,1291,114,188,91,170,1401,1321,0.0619,3537,4683
2006.5833,2006,28,11878,11409,1981,2627,598,1361,121,196,104,171,1383,1266,0.0621,3557,4711
2006.6667,2006,32,11903,11435,1987,2632,628,1422,124,197,107,181,1359,1210,0.0618,3576,4731
2006.7500,2006,36,11919,11449,1995,2638,656,1488,128,206,112,187,1339,1150,0.0618,3595,4750
2006.8333,2006,40,11957,11485,1998,2639,692,1562,135,212,118,193,1306,1077,0.0620,3607,4764
2006.9167,2006,44,11988,11520,2008,2650,732,1631,140,223,125,196,1276,1019,0.0620,3629,4784
2007.0000,2007,0,12011,11551,2011,2662,769,1689,149,232,129,206,1242,973,0.0620,3643,4809
2007.0833,2007,4,12042,11589,2021,2679,800,1714,155,236,135,218,1221,965,0.0619,3664,4835
2007.1667,2007,8,12073,11612,2028,2696,828,1747,161,246,141,225,1200,949,0.0620,3678,4863
2007.2500,2007,12,12105,11633,2031,2710,857,1790,167,254,147,229,1174,920,0.0620,3692,4888
2007.3333,2007,16,12143,11672,2031,2721,881,1830,172,256,153,236,1150,891,0.0622,3706,4908
2007.4167,2007,20,12182,11697,2036,2737,906,1870,182,272,161,244,1130,867,0.0619,3723,4937
2007.5000,2007,24,12210,11728,2039,2753,932,1913,189,282,166,256,1107,840,0.0621,3736,4961
2007.5833,2007,28,12238,11742,2042,2754,957,1951,193,291,174,267,1085,803,0.0619,3751,4980
2007.6667,2007,32,12270,11762,2046,2769,980,1986,200,296,178,272,1066,783,0.0619,3764,5006
2007.7500,2007,36,12304,11799,2050,2786,1003,2031,203,310,186,283,1047,755,0.0618,3780,5027
2007.8333,2007,40,12327,11831,2052,2799,1018,2071,209,316,189,291,1034,728,0.0617,3795,5050
2007.9167,2007,44,12351,11859,2068,2811,1047,2109,212,324,193,296,1021,702,0.0617,3821,5074
2008.0000,2008,0,12391,11897,2086,2818,1070,2136,217,328,192,299,1016,682,0.0619,3847,5094
2008.0833,2008,4,12416,11929,2106,2828,1097,2155,219,340,198,305,1009,673,0.0619,3879,5113
2008.1667,2008,8,12449,11958,2116,2844,1114,2183,220,349,202,313,1002,661,0.0620,3898,5136
2008.2500,2008,12,12484,11996,2130,2846,1138,2188,220,362,203,322,992,658,0.0622,3919,5158
2008.3333,2008,16,12507,12018,2131,2860,1151,2202,228,374,205,336,980,658,0.0621,3937,5187
2008.4167,2008,20,12531,12043,2142,2862,1167,2214,235,378,211,347,975,648,0.0621,3957,5202
2008.5000,2008,24,12569,12080,2151,2886,1184,2239,242,383,217,352,967,647,0.0621,3974,5234
2008.5833,2008,28,12582,12112,2158,2898,1202,2276,248,389,220,355,956,622,0.0620,3994,5258
2008.6667,2008,32,12609,12123,2164,2910,1227,2286,252,397,227,368,937,624,0.0621,4011,5291
2008.7500,2008,36,12646,12159,2172,2924,1248,2311,260,402,225,373,924,613,0.0622,4029,5318
2008.8333,2008,40,12689,12180,2187,2941,1267,2358,267,410,234,377,920,583,0.0621,4051,5347
2008.9167,2008,44,12724,12211,2199,2951,1285,2386,269,416,240,379,914,565,0.0620,4071,5372
2009.0000,2009,0,12759,12256,2204,2959,1296,2412,278,413,242,383,908,547,0.0621,4088,5390
2009.0833,2009,4,12795,12280,2208,2970,1310,2418,276,421,246,388,898,552,0.0623,4105,5413
2009.1667,2009,8,12819,12304,2219,2988,1325,2430,277,419,247,392,894,558,0.0622,4123,5444
2009.2500,2009,12,12850,12323,2218,2998,1334,2446,278,425,248,398,884,552,0.0620,4139,5466
2009.3333,2009,16,12884,12356,2220,2992,1345,2462,275,427,252,402,875,530,0.0619,4155,5478
2009.4167,2009,20,12907,12378,2226,3007,1356,2482,282,435,257,406,870,525,0.0618,4173,5507
2009.5000,2009,24,12944,12399,2238,3013,1370,2496,285,438,263,411,868,517,0.0617,4192,5527
2009.5833,2009,28,12968,12422,2250,3024,1381,2503,292,443,263,416,869,521,0.0618,4219,5557
2009.6667,2009,32,12990,12467,2255,3044,1386,2523,291,451,268,418,869,521,0.0619,4240,5585
2009.7500,2009,36,13021,12497,2264,3065,1403,2544,298,451,272,423,861,521,0.0622,4263,5618
2009.8333,2009,40,13050,12526,2277,3078,1419,2557,296,465,272,426,858,521,0.0625,4288,5647
2009.9167,2009,44,13083,12561,2279,3093,1428,2587,301,476,273,435,851,506,0.0624,4303,5671
2010.0000,2010,0,13112,12590,2288,3117,1435,2602,307,478,278,445,853,515,0.0623,4326,5704
2010.0833,2010,4,13137,12628,2291,3130,1436,2608,312,486,280,454,855,522,0.0624,4342,5731
2010.1667,2010,8,13187,12662,2299,3134,1442,2618,311,493,284,457,857,516,0.0625,4360,5748
2010.2500,2010,12,13221,12697,2303,3156,1458,2632,319,498,294,466,845,524,0.0623,4375,5777
2010.3333,2010,16,13263,12731,2317,3173,1479,2652,319,510,300,476,838,521,0.0630,4401,5807
2010.4167,2010,20,13290,12777,2321,3189,1492,2681,324,526,301,485,829,508,0.0645,4414,5831
2010.5000,2010,24,13330,12794,2325,3189,1500,2686,331,529,307,495,825,503,0.0665,4428,5856
2010.5833,2010,28,13356,12818,2329,3196,1504,2699,327,535,305,494,825,497,0.0689,4445,5873
2010.6667,2010,32,13395,12855,2338,3201,1524,2717,335,550,305,505,814,484,0.0718,4463,5893
2010.7500,2010,36,13429,12879,2352,3200,1540,2721,343,558,316,519,812,479,0.0752,4486,5909
2010.8333,2010,40,13464,12905,2363,3208,1557,2726,351,569,324,529,806,482,0.0788,4507,5938
2010.9167,2010,44,13477,12935,2365,3213,1574,2739,352,576,327,539,791,474,0.0824,4526,5957
2011.0000,2011,0,13504,12974,2380,3219,1589,2748,359,585,332,548,791,471,0.0878,4549,5975
2011.0833,2011,4,13540,13006,2388,3224,1590,2756,358,596,331,557,798,468,0.0948,4567,5994
2011.1667,2011,8,13570,13048,2405,3239,1596,2768,367,617,337,566,809,471,0.1008,4594,6019
2011.2500,2011,12,13619,13074,2415,3255,1611,2763,374,639,334,578,804,492,0.1068,4615,6051
2011.3333,2011,16,13652,13100,2420,3261,1626,2774,395,662,349,603,794,487,0.1116,4627,6070
2011.4167,2011,20,13685,13133,2436,3271,1634,2777,400,683,357,616,802,494,0.1176,4650,6094
2011.5000,2011,24,13725,13154,2438,3282,1644,2788,419,712,365,635,794,494,0.1236,4664,6117
2011.5833,2011,28,13746,13177,2444,3288,1650,2804,445,737,385,656,794,484,0.1285,4684,6138
2011.6667,2011,32,13772,13206,2452,3292,1656,2819,458,771,400,683,796,473,0.1332,4703,6158
2011.7500,2011,36,13804,13228,2460,3306,1662,2828,486,799,424,715,798,478,0.1379,4724,6189
2011.8333,2011,40,13839,13253,2468,3321,1671,2835,509,823,441,738,797,486,0.1437,4746,6216
2011.9167,2011,44,13881,13274,2484,3326,1694,2853,537,858,464,762,790,473,0.1495,4767,6238
2012.0000,2012,0,13923,13312,2488,3340,1706,2867,559,896,484,790,782,473,0.1551,4780,6266
2012.0833,2012,4,13968,13351,2488,3353,1719,2874,583,932,504,828,769,479,0.1604,4795,6289
2012.1667,2012,8,14005,13390,2486,3360,1724,2887,587,965,512,854,762,473,0.1653,4804,6309
2012.2500,2012,12,14039,13411,2486,3356,1737,2887,608,988,533,884,749,469,0.1702,4819,6328
2012.3333,2012,16,14068,13441,2498,3371,1752,2898,619,1003,551,918,746,473,0.1748,4844,6358
2012.4167,2012,20,14107,13469,2502,3387,1766,2910,635,1026,556,934,736,477,0.1796,4857,6386
2012.5000,2012,24,14151,13495,2512,3390,1779,2921,636,1040,575,941,733,469,0.1857,4874,6405
2012.5833,2012,28,14177,13523,2516,3404,1786,2940,647,1060,580,972,730,464,0.1904,4892,6434
2012.6667,2012,32,14216,13565,2528,3414,1799,2955,654,1088,584,995,729,459,0.1953,4915,6453
2012.7500,2012,36,14255,13596,2529,3419,1808,2967,666,1109,594,1014,721,452,0.2005,4930,6471
2012.8333,2012,40,14291,13637,2531,3441,1814,2985,677,1130,605,1030,717,456,0.2049,4944,6509
2012.9167,2012,44,14324,13664,2533,3462,1821,3008,678,1143,613,1051,712,454,0.2099,4961,6540
2013.0000,2013,0,14356,13697,2537,3470,1833,3014,684,1151,619,1063,704,456,0.2145,4984,6562
2013.0833,2013,4,14396,13734,2537,3480,1839,3031,696,1162,619,1072,698,449,0.2194,4993,6579
2013.1667,2013,8,14423,13765,2544,3492,1841,3039,700,1169,627,1078,703,453,0.2252,5015,6603
2013.2500,2013,12,14445,13803,2550,3496,1856,3043,708,1177,643,1086,694,453,0.2304,5033,6622
2013.3333,2013,16,14493,13837,2558,3518,1861,3054,715,1183,641,1089,697,464,0.2351,5050,6654
2013.4167,2013,20,14530,13869,2562,3528,1870,3063,721,1186,643,1096,692,465,0.2391,5070,6676
2013.5000,2013,24,14559,13911,2569,3548,1880,3074,734,1203,649,1104,689,474,0.2438,5087,6706
2013.5833,2013,28,14603,13947,2574,3558,1885,3080,734,1217,655,1115,689,478,0.2477,5102,6732
2013.6667,2013,32,14630,13984,2577,3571,1897,3094,741,1228,662,1132,680,477,0.2524,5116,6757
2013.7500,2013,36,14665,14023,2577,3580,1902,3120,741,1238,662,1142,675,460,0.2563,5129,6779
2013.8333,2013,40,14690,14057,2586,3597,1912,3133,743,1248,666,1152,674,464,0.2604,5149,6809
2013.9167,2013,44,14739,14085,2595,3613,1923,3154,746,1266,670,1160,672,459,0.2651,5168,6836
2014.0000,2014,0,14780,14115,2590,3633,1925,3176,747,1275,667,1175,665,457,0.2706,5178,6866
2014.0833,2014,4,14821,14148,2594,3640,1932,3189,748,1280,678,1189,662,451,0.2745,5195,6887
2014.1667,2014,8,14847,14192,2595,3651,1934,3205,750,1288,677,1188,661,446,0.2801,5206,6908
2014.2500,2014,12,14868,14213,2592,3657,1946,3212,748,1294,672,1193,646,445,0.2842,5217,6930
2014.3333,2014,16,14906,14253,2595,3673,1955,3229,767,1303,681,1204,640,444,0.2871,5231,6960
2014.4167,2014,20,14950,14293,2596,3692,1956,3249,771,1312,688,1210,640,443,0.2914,5248,6987
2014.5000,2014,24,14994,14318,2607,3711,1972,3258,774,1329,699,1223,635,453,0.2950,5264,7019
2014.5833,2014,28,15033,14349,2600,3716,1973,3274,777,1331,698,1227,627,442,0.2984,5277,7037
2014.6667,2014,32,15058,14378,2608,3728,1989,3298,790,1346,711,1237,619,430,0.3023,5299,7059
2014.7500,2014,36,15086,14421,2613,3740,1991,3306,787,1357,709,1250,622,434,0.3062,5317,7082
2014.8333,2014,40,15127,14445,2622,3754,1995,3317,793,1372,711,1266,627,437,0.3104,5335,7106
2014.9167,2014,44,15162,14489,2623,3755,1997,3339,801,1398,717,1282,626,416,0.3135,5356,7119
2015.0000,2015,0,15205,14539,2624,3756,2009,3352,814,1416,729,1303,615,404,0.3171,5365,7136
2015.0833,2015,4,15228,14578,2617,3758,2001,3353,822,1450,742,1325,616,405,0.3206,5382,7151
2015.1667,2015,8,15263,14619,2626,3761,2008,3360,833,1479,754,1339,618,401,0.3244,5404,7168
2015.2500,2015,12,15312,14640,2627,3759,2008,3362,834,1501,760,1372,619,397,0.3286,5418,7184
2015.3333,2015,16,15350,14679,2630,3762,2015,3365,846,1515,764,1392,615,397,0.3319,5429,7207
2015.4167,2015,20,15393,14721,2636,3770,2014,3364,861,1530,768,1415,622,406,0.3355,5449,7226
2015.5000,2015,24,15426,14775,2633,3777,2019,3379,874,1549,782,1429,614,398,0.3379,5460,7245
2015.5833,2015,28,15467,14803,2638,3777,2022,3388,889,1577,795,1446,616,389,0.3416,5477,7262
2015.6667,2015,32,15504,14834,2640,3791,2027,3397,896,1587,798,1470,613,394,0.3440,5492,7287
2015.7500,2015,36,15542,14872,2645,3808,2035,3405,905,1613,806,1490,610,403,0.3473,5507,7316
2015.8333,2015,40,15572,14907,2647,3819,2038,3408,919,1622,814,1505,609,411,0.3506,5521,7343
2015.9167,2015,44,15622,14940,2645,3829,2037,3424,924,1637,826,1521,608,405,0.3535,5530,7365
2016.0000,2016,0,15648,14979,2640,3839,2041,3431,933,1660,833,1533,599,408,0.3566,5538,7393
2016.0833,2016,4,15694,15008,2640,3848,2040,3431,942,1676,843,1551,600,417,0.3594,5551,7417
2016.1667,2016,8,15720,15054,2639,3863,2043,3434,948,1700,852,1572,596,429,0.3637,5563,7447
2016.2500,2016,12,15763,15108,2637,3885,2049,3446,955,1726,859,1591,588,439,0.3665,5571,7475
2016.3333,2016,16,15823,15157,2632,3896,2049,3458,955,1738,869,1602,583,438,0.3686,5577,7496
2016.4167,2016,20,15856,15203,2628,3898,2050,3474,961,1746,863,1620,578,424,0.3717,5585,7513
2016.5000,2016,24,15881,15248,2627,3909,2053,3474,964,1758,858,1629,574,435,0.3752,5597,7540
2016.5833,2016,28,15916,15294,2629,3911,2057,3491,973,1782,868,1651,572,420,0.3775,5608,7555
2016.6667,2016,32,15953,15318,2617,3906,2051,3498,977,1804,869,1669,566,408,0.3800,5614,7571
2016.7500,2016,36,15985,15368,2607,3910,2044,3520,981,1832,870,1691,563,390,0.3832,5625,7585
2016.8333,2016,40,16025,15408,2594,3915,2040,3535,994,1863,879,1719,554,380,0.3858,5631,7603
2016.9167,2016,44,16054,15462,2595,3925,2047,3550,1012,1888,899,1755,548,375,0.3881,5642,7624
2017.0000,2017,0,16080,15497,2599,3934,2044,3566,1012,1910,910,1764,555,368,0.3914,5660,7646
2017.0833,2017,4,16117,15532,2595,3928,2047,3564,1026,1930,913,1787,548,364,0.3936,5667,7659
2017.1667,2017,8,16172,15574,2599,3934,2045,3567,1030,1954,919,1813,554,367,0.3962,5681,7676
2017.2500,2017,12,16204,15628,2599,3940,2055,3567,1051,1976,937,1827,544,373,0.3984,5691,7698
2017.3333,2017,16,16223,15672,2589,3951,2053,3572,1060,2008,948,1843,536,379,0.4013,5701,7717
2017.4167,2017,20,16255,15707,2585,3954,2050,3585,1064,2044,958,1874,535,369,0.4038,5714,7732
2017.5000,2017,24,16295,15749,2579,3955,2059,3583,1075,2049,969,1889,520,372,0.4066,5720,7752
2017.5833,2017,28,16323,15789,2575,3954,2053,3592,1067,2068,969,1905,522,362,0.4103,5732,7765
2017.6667,2017,32,16366,15824,2574,3953,2053,3602,1068,2104,973,1929,521,351,0.4130,5749,7776
2017.7500,2017,36,16394,15866,2565,3953,2049,3602,1071,2117,964,1944,516,351,0.4166,5757,7797
2017.8333,2017,40,16433,15909,2563,3966,2053,3624,1066,2132,964,1968,510,342,0.4196,5765,7819
2017.9167,2017,44,16473,15955,2566,3974,2063,3643,1079,2142,970,1980,503,331,0.4229,5776,7838
2018.0000,2018,0,16511,15994,2567,3978,2070,3649,1086,2159,976,1992,497,329,0.4260,5788,7854
2018.0833,2018,4,16564,16026,2572,3976,2070,3647,1086,2164,987,2008,502,329,0.4280,5800,7871
2018.1667,2018,8,16592,16056,2574,3970,2088,3650,1095,2176,984,2025,486,320,0.4303,5810,7883
2018.2500,2018,12,16618,16109,2566,3977,2084,3652,1107,2192,993,2037,482,325,0.4337,5818,7901
2018.3333,2018,16,16651,16157,2566,3990,2084,3658,1107,2209,997,2056,482,332,0.4363,5832,7927
2018.4167,2018,20,16691,16221,2566,3993,2084,3668,1111,2227,1005,2075,482,325,0.4385,5843,7937
2018.5000,2018,24,16745,16259,2562,3998,2083,3673,1102,2245,1004,2086,479,325,0.4404,5853,7953
2018.5833,2018,28,16790,16301,2572,4003,2090,3682,1115,2245,1009,2085,482,321,0.4429,5872,7967
2018.6667,2018,32,16837,16357,2573,4009,2092,3684,1118,2272,1015,2105,481,325,0.4447,5882,7985
2018.7500,2018,36,16879,16379,2571,4011,2089,3696,1119,2283,1013,2115,482,315,0.4465,5895,8000
2018.8333,2018,40,16929,16453,2573,4022,2091,3719,1117,2296,1012,2131,482,303,0.4479,5905,8018
2018.9167,2018,44,16982,16485,2573,4028,2094,3721,1118,2303,1023,2141,479,307,0.4495,5914,8039
2019.0000,2019,0,17020,16529,2567,4030,2093,3718,1128,2315,1026,2155,474,312,0.4506,5922,8055
2019.0833,2019,4,17064,16586,2568,4044,2093,3716,1127,2327,1019,2167,475,328,0.4532,5933,8078
2019.1667,2019,8,17110,16628,2573,4063,2098,3723,1128,2333,1020,2177,475,340,0.4555,5948,8106
2019.2500,2019,12,17165,16662,2563,4068,2100,3731,1137,2334,1023,2179,463,337,0.4569,5953,8128
2019.3333,2019,16,17213,16701,2566,4066,2107,3730,1138,2342,1027,2184,459,336,0.4585,5963,8142
2019.4167,2019,20,17250,16742,2560,4068,2108,3733,1137,2353,1031,2196,452,335,0.4606,5970,8158
2019.5000,2019,24,17293,16785,2556,4074,2104,3748,1144,2363,1028,2207,452,326,0.4622,5979,8172
2019.5833,2019,28,17325,16820,2557,4078,2104,3759,1146,2369,1031,2209,453,319,0.4646,5993,8191
2019.6667,2019,32,17363,16853,2560,4089,2108,3766,1151,2379,1039,2219,452,323,0.4669,6005,8210
2019.7500,2019,36,17405,16904,2558,4103,2101,3772,1157,2389,1034,2226,457,331,0.4688,6022,8235
2019.8333,2019,40,17438,16948,2560,4105,2092,3774,1158,2390,1038,2236,468,331,0.4714,6040,8249
2019.9167,2019,44,17478,17002,2566,4110,2100,3780,1153,2402,1045,2240,466,330,0.4747,6052,8266
2020.0000,2020,0,17526,17054,2562,4130,2100,3792,1155,2412,1050,2242,462,338,0.4767,6061,8292
2020.0833,2020,4,17552,17107,2560,4144,2095,3799,1154,2417,1048,2251,465,345,0.4793,6071,8315
2020.1667,2020,8,17605,17161,2562,4172,2099,3805,1158,2436,1053,2270,463,367,0.4810,6083,8351
2020.2500,2020,12,17634,17202,2552,4182,2092,3809,1164,2439,1049,2283,460,373,0.4837,6094,8373
2020.3333,2020,16,17678,17259,2540,4191,2092,3817,1162,2452,1048,2298,448,374,0.4857,6101,8390
2020.4167,2020,20,17730,17305,2527,4196,2080,3818,1162,2460,1050,2300,447,378,0.4872,6106,8409
2020.5000,2020,24,17794,17353,2517,4200,2074,3829,1156,2478,1049,2310,443,371,0.4895,6113,8425
2020.5833,2020,28,17836,17406,2522,4207,2073,3830,1162,2483,1050,2313,449,377,0.4914,6129,8446
2020.6667,2020,32,17877,17435,2508,4224,2061,3832,1149,2489,1046,2319,447,392,0.4938,6138,8477
2020.7500,2020,36,17921,17487,2514,4234,2063,3845,1148,2497,1049,2324,451,389,0.4955,6152,8498
2020.8333,2020,40,17959,17538,2515,4239,2070,3856,1152,2512,1048,2339,445,383,0.4974,6162,8517
2020.9167,2020,44,18002,17556,2515,4242,2072,3853,1151,2522,1042,2348,443,389,0.4993,6171,8543
