Time,Year,Timestep,N_m,N_f,NPos_m,NPos_f,N_knowpos_m,N_knowpos_f,NART_m,NART_f,NVS_m,NVS_f,NNotKnowStatus_m,NNotKnowStatus_f,PropMenCirc,Cumulative_Infected_m,Cumulative_Infected_f
2013.8333,2013,40,9855,9155,1812,2788,1278,2367,459,878,410,803,534,421,0.2921,4210,5658
2013.9167,2013,44,9899,9193,1808,2800,1280,2385,461,890,410,809,528,415,0.2980,4225,5680
2014.0000,2014,0,9907,9205,1804,2816,1280,2404,463,895,406,817,524,412,0.3040,4234,5706
2014.0833,2014,4,9937,9240,1809,2824,1280,2415,462,897,414,829,529,409,0.3100,4250,5727
2014.1667,2014,8,9994,9286,1810,2835,1278,2431,463,906,416,830,532,404,0.3156,4261,5745
2014.2500,2014,12,10000,9302,1803,2837,1284,2433,460,914,412,834,519,404,0.3213,4270,5766
2014.3333,2014,16,10035,9321,1807,2845,1290,2441,475,917,415,840,517,404,0.3245,4283,5792
2014.4167,2014,20,10070,9374,1815,2851,1292,2450,482,924,420,842,523,401,0.3290,4300,5814
2014.5000,2014,24,10092,9388,1823,2869,1306,2461,491,935,432,850,517,408,0.3337,4313,5843
2014.5833,2014,28,10100,9412,1813,2873,1301,2476,492,938,435,852,512,397,0.3385,4324,5860
2014.6667,2014,32,10146,9457,1817,2879,1309,2491,495,946,441,858,508,388,0.3430,4343,5880
2014.7500,2014,36,10150,9468,1818,2885,1307,2497,490,953,438,865,511,388,0.3479,4359,5899
2014.8333,2014,40,10181,9498,1830,2895,1312,2506,497,963,443,879,518,389,0.3526,4376,5917
2014.9167,2014,44,10204,9546,1833,2896,1314,2526,506,985,448,890,519,370,0.3568,4395,5927
2015.0000,2015,0,10213,9571,1830,2894,1321,2538,516,1003,455,908,509,356,0.3621,4402,5941
2015.0833,2015,4,10225,9589,1823,2889,1312,2530,515,1028,463,924,511,359,0.3673,4416,5956
2015.1667,2015,8,10257,9637,1829,2886,1316,2529,521,1051,470,937,513,357,0.3715,4435,5971
2015.2500,2015,12,10288,9646,1830,2878,1316,2528,525,1068,473,966,514,350,0.3769,4445,5984
2015.3333,2015,16,10321,9665,1832,2879,1319,2530,535,1079,476,981,513,349,0.3809,4456,6004
2015.4167,2015,20,10351,9697,1830,2882,1311,2524,542,1090,476,1002,519,358,0.3853,4474,6021
2015.5000,2015,24,10363,9707,1824,2886,1310,2534,550,1106,484,1011,514,352,0.3879,4484,6038
2015.5833,2015,28,10393,9714,1824,2877,1312,2535,561,1129,493,1029,512,342,0.3925,4496,6051
2015.6667,2015,32,10427,9762,1826,2889,1315,2543,569,1138,499,1051,511,346,0.3955,4508,6073
2015.7500,2015,36,10452,9776,1830,2901,1322,2546,575,1159,510,1071,508,355,0.3991,4521,6100
2015.8333,2015,40,10478,9802,1827,2911,1321,2548,590,1163,519,1080,506,363,0.4030,4532,6125
2015.9167,2015,44,10524,9829,1822,2913,1319,2559,589,1172,523,1089,503,354,0.4068,4539,6141
2016.0000,2016,0,10554,9845,1822,2917,1326,2564,592,1191,526,1096,496,353,0.4111,4546,6163
2016.0833,2016,4,10579,9865,1822,2919,1325,2556,600,1195,531,1102,497,363,0.4136,4559,6186
2016.1667,2016,8,10620,9921,1812,2932,1319,2557,599,1215,535,1121,493,375,0.4183,4571,6213
2016.2500,2016,12,10646,9948,1805,2952,1323,2567,600,1235,538,1134,482,385,0.4218,4577,6240
2016.3333,2016,16,10655,9986,1796,2958,1316,2578,596,1243,538,1141,480,380,0.4254,4582,6255
2016.4167,2016,20,10702,10014,1792,2962,1317,2593,599,1248,532,1152,475,369,0.4295,4589,6270
2016.5000,2016,24,10716,10018,1787,2967,1318,2589,601,1254,527,1155,469,378,0.4329,4597,6294
2016.5833,2016,28,10739,10055,1787,2971,1320,2604,610,1281,538,1174,467,367,0.4354,4606,6307
2016.6667,2016,32,10784,10084,1775,2963,1311,2602,611,1294,535,1186,464,361,0.4378,4612,6321
2016.7500,2016,36,10800,10099,1768,2961,1308,2615,612,1314,535,1202,460,346,0.4413,4622,6332
2016.8333,2016,40,10824,10125,1754,2963,1303,2622,623,1336,537,1222,451,341,0.4459,4627,6348
2016.9167,2016,44,10869,10166,1753,2969,1310,2634,641,1357,555,1249,443,335,0.4482,4637,6367
2017.0000,2017,0,10882,10190,1758,2982,1310,2652,642,1381,568,1258,448,330,0.4521,4653,6387
2017.0833,2017,4,10919,10210,1755,2977,1310,2652,653,1399,572,1280,445,325,0.4540,4660,6398
2017.1667,2017,8,10964,10253,1763,2985,1309,2655,660,1417,576,1302,454,330,0.4562,4673,6414
2017.2500,2017,12,10975,10265,1763,2992,1321,2653,679,1436,594,1313,442,339,0.4589,4681,6434
2017.3333,2017,16,10995,10289,1753,2993,1317,2651,688,1463,599,1320,436,342,0.4626,4688,6449
2017.4167,2017,20,11042,10327,1747,2991,1313,2661,689,1490,609,1348,434,330,0.4651,4699,6460
2017.5000,2017,24,11060,10343,1738,2986,1313,2652,697,1487,619,1360,425,334,0.4687,4704,6476
2017.5833,2017,28,11086,10372,1729,2981,1301,2657,691,1498,620,1367,428,324,0.4723,4715,6488
2017.6667,2017,32,11108,10414,1728,2978,1300,2660,694,1523,621,1382,428,318,0.4757,4730,6499
2017.7500,2017,36,11116,10434,1718,2979,1295,2662,691,1540,616,1393,423,317,0.4804,4737,6513
2017.8333,2017,40,11146,10466,1711,2991,1294,2680,683,1553,614,1413,417,311,0.4845,4745,6534
2017.9167,2017,44,11194,10501,1711,2997,1298,2697,689,1559,615,1421,413,300,0.4882,4755,6549
2018.0000,2018,0,11204,10515,1703,2997,1298,2701,692,1576,617,1430,405,296,0.4913,4763,6562
2018.0833,2018,4,11244,10534,1701,2992,1295,2695,690,1577,619,1442,406,297,0.4939,4773,6577
2018.1667,2018,8,11277,10579,1699,2987,1306,2699,691,1587,615,1460,393,288,0.4972,4781,6586
2018.2500,2018,12,11284,10579,1694,2990,1306,2697,697,1596,623,1467,388,293,0.5009,4787,6603
2018.3333,2018,16,11308,10608,1689,2997,1303,2698,692,1602,617,1476,386,299,0.5035,4798,6626
2018.4167,2018,20,11355,10664,1682,2997,1296,2702,690,1612,616,1484,386,295,0.5056,4807,6636
2018.5000,2018,24,11373,10685,1678,3000,1297,2707,683,1627,615,1494,381,293,0.5077,4815,6650
2018.5833,2018,28,11415,10715,1678,3002,1298,2714,690,1630,617,1496,380,288,0.5100,4829,6662
2018.6667,2018,32,11447,10750,1681,3002,1302,2710,692,1652,623,1508,379,292,0.5114,4838,6678
2018.7500,2018,36,11454,10765,1681,2998,1298,2716,687,1659,621,1517,383,282,0.5144,4851,6691
2018.8333,2018,40,11485,10798,1680,3006,1297,2733,687,1667,618,1527,383,273,0.5167,4859,6705
2018.9167,2018,44,11535,10845,1679,3011,1299,2736,686,1672,624,1536,380,275,0.5183,4867,6723
2019.0000,2019,0,11538,10872,1670,3010,1291,2733,684,1679,619,1543,379,277,0.5197,4874,6737
2019.0833,2019,4,11566,10918,1668,3020,1287,2727,685,1683,615,1550,381,293,0.5222,4884,6758
2019.1667,2019,8,11616,10973,1669,3033,1288,2726,681,1688,610,1554,381,307,0.5242,4897,6784
2019.2500,2019,12,11630,10986,1654,3035,1282,2731,686,1687,613,1553,372,304,0.5261,4901,6801
2019.3333,2019,16,11660,11017,1646,3034,1278,2728,686,1690,610,1552,368,306,0.5284,4908,6814
2019.4167,2019,20,11707,11067,1637,3032,1277,2725,684,1693,614,1558,360,307,0.5298,4913,6828
2019.5000,2019,24,11724,11094,1637,3026,1275,2726,688,1691,611,1560,362,300,0.5323,4922,6840
2019.5833,2019,28,11746,11118,1637,3023,1273,2732,690,1689,614,1558,364,291,0.5360,4935,6855
2019.6667,2019,32,11781,11150,1637,3027,1270,2731,689,1692,612,1558,367,296,0.5387,4947,6872
2019.7500,2019,36,11786,11162,1633,3036,1261,2730,687,1697,607,1561,372,306,0.5417,4964,6894
2019.8333,2019,40,11814,11189,1635,3032,1254,2727,689,1691,607,1565,381,305,0.5449,4978,6906
2019.9167,2019,44,11871,11229,1638,3037,1259,2732,685,1701,611,1569,379,305,0.5480,4989,6921
2020.0000,2020,0,11884,11266,1633,3053,1260,2741,686,1708,617,1569,373,312,0.5510,4997,6944
2020.0833,2020,4,11911,11291,1632,3060,1255,2747,690,1712,614,1575,377,313,0.5530,5007,6961
2020.1667,2020,8,11952,11351,1633,3084,1257,2750,693,1724,618,1587,376,334,0.5548,5017,6994
2020.2500,2020,12,11967,11365,1626,3081,1253,2744,696,1717,617,1589,373,337,0.5572,5026,7013
2020.3333,2020,16,12012,11404,1617,3083,1253,2744,694,1725,615,1595,364,339,0.5603,5033,7030
2020.4167,2020,20,12062,11457,1608,3081,1245,2736,697,1726,614,1595,363,345,0.5625,5038,7046
2020.5000,2020,24,12067,11484,1599,3078,1239,2740,689,1739,612,1601,360,338,0.5655,5045,7059
2020.5833,2020,28,12100,11505,1605,3080,1240,2736,696,1740,614,1599,365,344,0.5672,5059,7077
2020.6667,2020,32,12139,11553,1595,3094,1231,2737,687,1742,612,1600,364,357,0.5697,5067,7105
2020.7500,2020,36,12165,11577,1598,3095,1227,2745,680,1748,611,1604,371,350,0.5722,5080,7122
2020.8333,2020,40,12199,11611,1597,3099,1230,2755,679,1760,607,1615,367,344,0.5737,5089,7140
2020.9167,2020,44,12237,11659,1596,3102,1231,2749,677,1768,603,1624,365,353,0.5754,5098,7164
2021.0000,2021,0,12254,11666,1599,3106,1240,2745,678,1760,603,1628,359,361,0.5778,5109,7186
2021.0833,2021,4,12265,11705,1599,3105,1237,2731,675,1757,604,1624,362,374,0.5790,5120,7206
2021.1667,2021,8,12305,11763,1589,3097,1226,2729,666,1753,596,1617,363,368,0.5808,5129,7215
2021.2500,2021,12,12319,11789,1585,3098,1222,2736,672,1755,596,1621,363,362,0.5824,5137,7230
2021.3333,2021,16,12342,11825,1587,3090,1228,2731,669,1745,595,1622,359,359,0.5840,5147,7241
2021.4167,2021,20,12378,11872,1585,3097,1228,2735,663,1762,594,1625,357,362,0.5856,5156,7260
2021.5000,2021,24,12392,11890,1583,3098,1225,2736,664,1763,592,1621,358,362,0.5881,5169,7280
2021.5833,2021,28,12432,11924,1582,3115,1232,2737,664,1759,585,1631,350,378,0.5901,5178,7308
2021.6667,2021,32,12467,11965,1574,3114,1227,2742,656,1760,585,1634,347,372,0.5920,5183,7319
2021.7500,2021,36,12484,11974,1575,3104,1232,2740,651,1762,583,1641,343,364,0.5944,5192,7333
2021.8333,2021,40,12508,12007,1568,3104,1233,2754,656,1765,588,1642,335,350,0.5965,5195,7347
2021.9167,2021,44,12538,12056,1561,3104,1231,2762,649,1778,585,1654,330,342,0.5979,5205,7361
2022.0000,2022,0,12564,12073,1557,3104,1227,2765,656,1797,582,1660,330,339,0.6011,5214,7376
2022.0833,2022,4,12604,12102,1552,3108,1227,2766,654,1808,580,1683,325,342,0.6028,5219,7390
2022.1667,2022,8,12639,12150,1545,3125,1225,2769,653,1805,591,1690,320,356,0.6053,5226,7418
2022.2500,2022,12,12661,12167,1543,3126,1225,2767,658,1802,596,1692,318,359,0.6064,5233,7434
2022.3333,2022,16,12682,12211,1545,3132,1221,2768,659,1811,597,1695,324,364,0.6079,5246,7452
2022.4167,2022,20,12720,12287,1541,3149,1212,2785,655,1821,597,1706,329,364,0.6100,5259,7477
2022.5000,2022,24,12742,12309,1534,3157,1205,2791,654,1834,593,1713,329,366,0.6120,5268,7496
2022.5833,2022,28,12781,12336,1539,3154,1201,2792,662,1836,597,1709,338,362,0.6129,5282,7509
2022.6667,2022,32,12836,12399,1544,3155,1201,2795,654,1836,598,1710,343,360,0.6134,5295,7525
2022.7500,2022,36,12853,12403,1540,3153,1195,2801,649,1834,594,1711,345,352,0.6154,5304,7539
2022.8333,2022,40,12891,12444,1544,3155,1203,2809,645,1842,585,1728,341,346,0.6170,5316,7557
2022.9167,2022,44,12953,12498,1539,3161,1203,2823,644,1846,586,1730,336,338,0.6181,5324,7576
2023.0000,2023,0,12960,12521,1539,3164,1198,2822,647,1851,586,1731,341,342,0.6199,5338,7595
2023.0833,2023,4,12992,12555,1541,3154,1194,2816,646,1860,585,1736,347,338,0.6208,5350,7604
2023.1667,2023,8,13038,12610,1541,3166,1189,2822,649,1865,588,1742,352,344,0.6216,5360,7624
2023.2500,2023,12,13047,12629,1532,3174,1185,2831,640,1866,584,1741,347,343,0.6238,5369,7646
2023.3333,2023,16,13081,12662,1518,3171,1174,2828,636,1872,584,1754,344,343,0.6252,5375,7659
2023.4167,2023,20,13126,12709,1519,3173,1177,2842,634,1872,579,1762,342,331,0.6259,5385,7674
2023.5000,2023,24,13149,12724,1519,3166,1181,2836,631,1866,575,1754,338,330,0.6276,5394,7686
2023.5833,2023,28,13183,12758,1518,3175,1177,2845,634,1873,579,1759,341,330,0.6303,5403,7708
2023.6667,2023,32,13226,12790,1514,3175,1174,2843,632,1887,580,1764,340,332,0.6316,5412,7723
2023.7500,2023,36,13257,12822,1513,3180,1169,2856,623,1886,571,1772,344,324,0.6348,5424,7741
2023.8333,2023,40,13290,12852,1512,3173,1170,2852,623,1886,566,1774,342,321,0.6363,5433,7755
2023.9167,2023,44,13323,12912,1508,3173,1175,2856,631,1891,567,1774,333,317,0.6374,5440,7771
2024.0000,2024,0,13342,12933,1498,3168,1166,2856,633,1896,572,1776,332,312,0.6383,5447,7783
2024.0833,2024,4,13370,12993,1495,3165,1161,2858,636,1904,577,1784,334,307,0.6391,5458,7794
2024.1667,2024,8,13414,13039,1490,3171,1154,2857,632,1923,575,1798,336,314,0.6401,5466,7815
2024.2500,2024,12,13425,13049,1488,3168,1149,2850,626,1923,572,1804,339,318,0.6413,5473,7831
2024.3333,2024,16,13477,13099,1488,3176,1146,2859,623,1930,568,1819,342,317,0.6427,5484,7850
2024.4167,2024,20,13542,13148,1483,3174,1141,2857,612,1918,564,1818,342,317,0.6444,5495,7869
2024.5000,2024,24,13588,13160,1484,3169,1145,2852,611,1910,563,1814,339,317,0.6442,5504,7882
2024.5833,2024,28,13625,13200,1483,3178,1142,2861,615,1917,561,1807,341,317,0.6454,5514,7902
2024.6667,2024,32,13681,13244,1482,3186,1137,2858,614,1919,557,1808,345,328,0.6460,5525,7928
2024.7500,2024,36,13705,13270,1492,3189,1142,2868,613,1921,565,1809,350,321,0.6475,5540,7944
2024.8333,2024,40,13736,13321,1488,3195,1135,2880,614,1921,562,1811,353,315,0.6490,5548,7962
2024.9167,2024,44,13774,13350,1483,3197,1132,2881,619,1928,558,1806,351,316,0.6489,5554,7983
2025.0000,2025,0,13796,13361,1482,3200,1141,2880,619,1930,559,1817,341,320,0.6502,5561,8002
2025.0833,2025,4,13823,13401,1477,3204,1140,2888,618,1935,564,1821,337,316,0.6515,5570,8016
2025.1667,2025,8,13859,13456,1479,3201,1138,2888,622,1933,570,1820,341,313,0.6511,5585,8031
2025.2500,2025,12,13862,13470,1480,3198,1135,2886,619,1939,569,1822,345,312,0.6529,5596,8045
2025.3333,2025,16,13908,13499,1479,3199,1136,2888,620,1943,567,1826,343,311,0.6542,5603,8063
2025.4167,2025,20,13975,13550,1470,3202,1139,2890,620,1944,559,1830,331,312,0.6542,5607,8078
2025.5000,2025,24,13996,13580,1467,3206,1141,2890,622,1946,563,1841,326,316,0.6554,5614,8098
2025.5833,2025,28,14019,13621,1466,3213,1140,2896,618,1958,558,1842,326,317,0.6565,5622,8118
2025.6667,2025,32,14072,13680,1460,3214,1140,2902,618,1965,563,1860,320,312,0.6565,5626,8129
2025.7500,2025,36,14077,13693,1447,3215,1134,2901,619,1972,561,1853,313,314,0.6584,5633,8147
2025.8333,2025,40,14101,13735,1443,3221,1123,2913,625,1973,564,1856,320,308,0.6598,5645,8165
2025.9167,2025,44,14159,13788,1442,3236,1125,2924,621,1991,566,1867,317,312,0.6597,5652,8187
2026.0000,2026,0,14161,13801,1432,3243,1116,2924,621,1996,569,1870,316,319,0.6602,5658,8211
2026.0833,2026,4,14206,13837,1427,3243,1115,2915,619,1990,571,1881,312,328,0.6605,5664,8227
2026.1667,2026,8,14261,13882,1423,3244,1110,2910,614,1976,565,1876,313,334,0.6607,5671,8246
2026.2500,2026,12,14281,13888,1428,3238,1113,2899,620,1973,569,1869,315,339,0.6621,5685,8265
2026.3333,2026,16,14301,13913,1425,3241,1112,2895,615,1982,569,1875,313,346,0.6630,5695,8281
2026.4167,2026,20,14364,13965,1421,3234,1110,2894,622,1987,572,1880,311,340,0.6623,5701,8289
2026.5000,2026,24,14381,13978,1422,3243,1107,2899,624,1986,576,1887,315,344,0.6625,5711,8310
2026.5833,2026,28,14417,14018,1423,3246,1107,2897,622,1984,576,1882,316,349,0.6633,5723,8332
2026.6667,2026,32,14483,14066,1418,3254,1102,2905,621,1986,573,1885,316,349,0.6640,5729,8355
2026.7500,2026,36,14505,14077,1419,3256,1096,2906,616,1988,571,1892,323,350,0.6651,5741,8372
2026.8333,2026,40,14537,14116,1414,3267,1094,2924,616,1991,573,1887,320,343,0.6658,5748,8389
2026.9167,2026,44,14583,14164,1406,3262,1087,2934,613,1997,575,1892,319,328,0.6674,5754,8403
2027.0000,2027,0,14601,14191,1413,3258,1092,2940,612,2002,572,1895,321,318,0.6684,5765,8419
2027.0833,2027,4,14646,14218,1418,3258,1096,2933,618,2004,576,1900,322,325,0.6678,5777,8434
2027.1667,2027,8,14728,14268,1424,3256,1096,2929,618,2009,575,1903,328,327,0.6683,5791,8450
2027.2500,2027,12,14741,14300,1419,3256,1091,2925,618,2014,574,1903,328,331,0.6697,5799,8465
2027.3333,2027,16,14775,14343,1414,3250,1093,2923,618,2010,576,1899,321,327,0.6715,5807,8479
2027.4167,2027,20,14836,14380,1410,3254,1092,2929,616,2010,571,1902,318,325,0.6727,5814,8497
2027.5000,2027,24,14857,14391,1403,3253,1082,2928,615,2010,571,1905,321,325,0.6736,5822,8517
2027.5833,2027,28,14881,14423,1394,3253,1080,2930,610,2013,564,1906,314,323,0.6750,5829,8532
2027.6667,2027,32,14949,14486,1399,3256,1077,2941,606,2018,566,1908,322,315,0.6744,5845,8547
2027.7500,2027,36,14984,14513,1400,3256,1087,2946,608,2018,564,1908,313,310,0.6748,5852,8564
2027.8333,2027,40,15027,14537,1396,3250,1085,2938,605,2026,561,1911,311,312,0.6749,5857,8583
2027.9167,2027,44,15081,14600,1394,3246,1087,2947,615,2032,561,1920,307,299,0.6751,5864,8595
2028.0000,2028,0,15122,14611,1390,3234,1084,2947,613,2036,558,1924,306,287,0.6756,5871,8607
2028.0833,2028,4,15135,14653,1392,3236,1078,2946,618,2034,564,1919,314,290,0.6770,5886,8621
2028.1667,2028,8,15195,14702,1391,3235,1085,2936,621,2036,568,1917,306,299,0.6766,5893,8642
2028.2500,2028,12,15212,14717,1399,3232,1089,2930,620,2032,574,1918,310,302,0.6780,5912,8659
2028.3333,2028,16,15251,14746,1404,3227,1088,2932,613,2034,565,1917,316,295,0.6785,5927,8666
2028.4167,2028,20,15311,14809,1401,3227,1089,2930,613,2039,568,1921,312,297,0.6795,5933,8685
2028.5000,2028,24,15332,14828,1404,3227,1094,2929,618,2034,571,1919,310,298,0.6801,5944,8703
2028.5833,2028,28,15368,14842,1394,3218,1087,2919,618,2029,570,1920,307,299,0.6809,5948,8714
2028.6667,2028,32,15423,14890,1394,3216,1087,2915,612,2030,567,1921,307,301,0.6805,5958,8728
2028.7500,2028,36,15451,14906,1395,3213,1088,2907,616,2015,567,1913,307,306,0.6821,5968,8749
2028.8333,2028,40,15478,14933,1388,3218,1082,2908,619,2018,569,1908,306,310,0.6830,5976,8774
2028.9167,2028,44,15526,14994,1392,3221,1081,2916,615,2027,571,1907,311,305,0.6834,5990,8790
2029.0000,2029,0,15544,15011,1385,3218,1081,2916,613,2025,569,1910,304,302,0.6848,5996,8811
2029.0833,2029,4,15567,15053,1386,3225,1076,2916,622,2036,570,1921,310,309,0.6854,6010,8830
2029.1667,2029,8,15616,15100,1392,3221,1072,2914,621,2037,575,1917,320,307,0.6854,6023,8845
2029.2500,2029,12,15647,15121,1392,3231,1068,2917,622,2045,576,1917,324,314,0.6865,6036,8872
2029.3333,2029,16,15698,15152,1392,3236,1069,2913,620,2045,571,1918,323,323,0.6875,6043,8895
2029.4167,2029,20,15756,15194,1389,3227,1073,2904,616,2039,567,1918,316,323,0.6882,6052,8911
2029.5000,2029,24,15783,15218,1387,3221,1065,2903,608,2030,566,1912,322,318,0.6891,6065,8927
2029.5833,2029,28,15832,15251,1382,3213,1058,2900,610,2022,562,1912,324,313,0.6892,6075,8943
2029.6667,2029,32,15893,15296,1381,3212,1062,2902,620,2020,566,1906,319,310,0.6901,6083,8958
2029.7500,2029,36,15914,15320,1376,3203,1054,2894,621,2017,566,1906,322,309,0.6908,6093,8970
2029.8333,2029,40,15958,15349,1367,3203,1048,2897,620,2021,569,1906,319,306,0.6915,6100,8988
2029.9167,2029,44,16017,15406,1370,3213,1050,2906,619,2024,563,1913,320,307,0.6925,6108,9006
2030.0000,2030,0,16048,15437,1376,3214,1054,2909,622,2036,566,1921,322,305,0.6936,6123,9020

