Time,Year,Timestep,N_m,N_f,NPos_m,NPos_f,N_knowpos_m,N_knowpos_f,NART_m,NART_f,NVS_m,NVS_f,NNotKnowStatus_m,NNotKnowStatus_f,PropMenCirc,Cumulative_Infected_m,Cumulative_Infected_f
2003.8333,2003,40,10146,9996,1598,2121,191,521,0,0,0,0,1407,1600,0.0548,2883,3735
2003.9167,2003,44,10173,10013,1601,2129,193,528,0,0,0,0,1408,1601,0.0548,2897,3758
2004.0000,2004,0,10202,10033,1604,2126,194,536,0,0,0,0,1410,1590,0.0547,2911,3776
2004.0833,2004,4,10222,10064,1618,2137,202,558,0,0,0,0,1416,1579,0.0548,2932,3794
2004.1667,2004,8,10253,10079,1632,2146,205,567,0,3,0,0,1427,1579,0.0547,2954,3816
2004.2500,2004,12,10268,10088,1627,2152,209,574,2,4,1,1,1418,1578,0.0549,2969,3839
2004.3333,2004,16,10293,10098,1632,2158,212,576,6,5,2,4,1420,1582,0.0547,2984,3863
2004.4167,2004,20,10316,10118,1648,2171,220,589,8,9,5,5,1428,1582,0.0549,3005,3889
2004.5000,2004,24,10342,10155,1646,2181,226,604,12,12,6,6,1420,1577,0.0550,3014,3906
2004.5833,2004,28,10360,10169,1652,2176,233,615,14,19,9,10,1419,1561,0.0549,3030,3924
2004.6667,2004,32,10398,10194,1662,2174,240,626,17,24,12,13,1422,1548,0.0550,3049,3939
2004.7500,2004,36,10421,10217,1665,2187,241,633,17,29,14,17,1424,1554,0.0548,3069,3964
2004.8333,2004,40,10437,10234,1672,2188,252,647,22,37,18,21,1420,1541,0.0549,3085,3980
2004.9167,2004,44,10468,10245,1685,2197,262,655,29,41,20,28,1423,1542,0.0551,3105,4003
2005.0000,2005,0,10493,10253,1693,2199,274,672,35,49,22,32,1419,1527,0.0552,3121,4024
2005.0833,2005,4,10505,10288,1700,2213,278,686,37,54,28,37,1422,1527,0.0552,3138,4043
2005.1667,2005,8,10533,10291,1704,2206,283,688,41,59,32,46,1421,1518,0.0555,3149,4057
2005.2500,2005,12,10564,10309,1713,2229,294,697,49,66,36,51,1419,1532,0.0554,3165,4089
2005.3333,2005,16,10593,10324,1718,2234,303,706,60,77,45,57,1415,1528,0.0552,3183,4111
2005.4167,2005,20,10624,10352,1729,2238,314,717,68,78,50,64,1415,1521,0.0553,3201,4133
2005.5000,2005,24,10651,10387,1739,2241,330,734,75,83,58,69,1409,1507,0.0551,3217,4143
2005.5833,2005,28,10676,10404,1754,2243,340,746,78,89,63,73,1414,1497,0.0554,3240,4154
2005.6667,2005,32,10705,10443,1756,2252,350,760,78,94,66,78,1406,1492,0.0553,3250,4175
2005.7500,2005,36,10733,10464,1761,2264,354,772,78,101,70,82,1407,1492,0.0552,3263,4198
2005.8333,2005,40,10754,10480,1761,2264,362,778,82,108,71,90,1399,1486,0.0551,3274,4211
2005.9167,2005,44,10776,10494,1769,2271,372,787,86,120,74,97,1397,1484,0.0552,3289,4231
2006.0000,2006,0,10801,10513,1769,2286,374,799,90,119,77,102,1395,1487,0.0553,3304,4258
2006.0833,2006,4,10820,10526,1776,2295,397,856,91,128,79,110,1379,1439,0.0556,3322,4281
2006.1667,2006,8,10835,10540,1776,2305,429,920,92,137,80,112,1347,1385,0.0554,3334,4307
2006.2500,2006,12,10865,10563,1786,2322,461,990,101,147,86,122,1325,1332,0.0555,3351,4336
2006.3333,2006,16,10889,10580,1794,2338,491,1052,108,151,90,128,1303,1286,0.0554,3370,4362
2006.4167,2006,20,10916,10599,1811,2338,512,1106,113,161,96,133,1299,1232,0.0553,3399,4378
2006.5000,2006,24,10936,10632,1816,2356,550,1183,116,175,98,139,1266,1173,0.0553,3414,4406
2006.5833,2006,28,10967,10663,1823,2368,576,1242,123,184,107,153,1247,1126,0.0556,3430,4429
2006.6667,2006,32,11001,10690,1832,2361,603,1306,123,191,106,161,1229,1055,0.0555,3444,4438
2006.7500,2006,36,11034,10718,1836,2374,639,1364,129,202,112,169,1197,1010,0.0557,3462,4461
2006.8333,2006,40,11052,10758,1841,2384,673,1422,137,205,116,179,1168,962,0.0557,3480,4481
2006.9167,2006,44,11079,10791,1847,2398,695,1494,134,220,120,188,1152,904,0.0559,3495,4508
2007.0000,2007,0,11113,10827,1857,2411,721,1555,137,227,123,199,1136,856,0.0562,3514,4530
2007.0833,2007,4,11147,10854,1862,2425,741,1581,140,240,126,205,1121,844,0.0562,3529,4553
2007.1667,2007,8,11161,10887,1861,2439,767,1616,145,252,131,212,1094,823,0.0563,3542,4580
2007.2500,2007,12,11185,10923,1867,2456,784,1660,152,261,134,225,1083,796,0.0565,3560,4604
2007.3333,2007,16,11221,10958,1874,2468,808,1695,158,264,135,238,1066,773,0.0567,3573,4623
2007.4167,2007,20,11238,10998,1874,2493,826,1728,164,272,147,243,1048,765,0.0568,3582,4651
2007.5000,2007,24,11284,11028,1880,2501,843,1751,169,279,153,250,1037,750,0.0566,3597,4666
2007.5833,2007,28,11307,11057,1899,2530,875,1790,176,292,158,256,1024,740,0.0566,3620,4701
2007.6667,2007,32,11333,11085,1906,2536,894,1813,181,296,166,266,1012,723,0.0567,3636,4719
2007.7500,2007,36,11351,11111,1911,2544,918,1846,185,302,164,270,993,698,0.0568,3657,4741
2007.8333,2007,40,11386,11144,1922,2551,955,1888,195,308,172,275,967,663,0.0568,3673,4756
2007.9167,2007,44,11423,11167,1931,2555,978,1927,196,320,176,279,953,628,0.0567,3690,4770
2008.0000,2008,0,11443,11188,1940,2568,999,1951,202,323,185,288,941,617,0.0568,3708,4792
2008.0833,2008,4,11482,11213,1950,2571,1020,1966,209,327,190,298,930,605,0.0566,3725,4810
2008.1667,2008,8,11514,11244,1952,2584,1031,1986,215,336,195,296,921,598,0.0565,3744,4835
2008.2500,2008,12,11533,11274,1959,2600,1047,2016,220,341,201,306,912,584,0.0565,3758,4857
2008.3333,2008,16,11565,11309,1963,2610,1068,2031,221,352,203,315,895,579,0.0566,3775,4879
2008.4167,2008,20,11608,11340,1982,2621,1093,2048,223,362,204,324,889,573,0.0568,3800,4898
2008.5000,2008,24,11636,11368,1984,2629,1106,2074,228,372,206,332,878,555,0.0566,3812,4918
2008.5833,2008,28,11675,11394,1996,2638,1120,2083,233,374,211,338,876,555,0.0569,3830,4943
2008.6667,2008,32,11702,11423,2008,2643,1140,2101,239,374,216,345,868,542,0.0568,3850,4961
2008.7500,2008,36,11736,11443,2025,2653,1158,2134,248,388,218,352,867,519,0.0567,3872,4979
2008.8333,2008,40,11757,11472,2034,2663,1175,2159,249,391,224,359,859,504,0.0569,3889,4998
2008.9167,2008,44,11788,11493,2032,2663,1186,2178,259,399,231,370,846,485,0.0568,3903,5013
2009.0000,2009,0,11819,11526,2041,2668,1211,2201,263,405,235,376,830,467,0.0569,3920,5033
2009.0833,2009,4,11845,11557,2048,2675,1218,2211,272,420,244,388,830,464,0.0570,3935,5051
2009.1667,2009,8,11881,11593,2056,2692,1229,2221,277,430,245,401,827,471,0.0569,3952,5073
2009.2500,2009,12,11897,11610,2066,2705,1232,2227,279,435,249,405,834,478,0.0570,3977,5098
2009.3333,2009,16,11923,11630,2070,2716,1243,2241,285,433,250,413,827,475,0.0570,3992,5122
2009.4167,2009,20,11967,11661,2073,2723,1255,2243,288,442,250,418,818,480,0.0568,4007,5142
2009.5000,2009,24,11991,11681,2079,2732,1279,2249,297,456,252,424,800,483,0.0568,4024,5165
2009.5833,2009,28,12018,11706,2092,2743,1284,2264,300,467,261,434,808,479,0.0567,4050,5188
2009.6667,2009,32,12053,11741,2099,2756,1299,2284,300,471,268,441,800,472,0.0567,4064,5210
2009.7500,2009,36,12070,11760,2101,2769,1308,2310,300,477,269,449,793,459,0.0570,4085,5237
2009.8333,2009,40,12112,11791,2113,2782,1328,2335,305,483,273,453,785,447,0.0571,4106,5257
2009.9167,2009,44,12152,11810,2130,2790,1343,2345,313,483,281,456,787,445,0.0570,4129,5283
2010.0000,2010,0,12188,11841,2134,2815,1349,2367,320,487,287,460,785,448,0.0570,4143,5314
2010.0833,2010,4,12216,11858,2143,2828,1358,2371,320,493,290,461,785,457,0.0571,4161,5338
2010.1667,2010,8,12248,11895,2148,2841,1357,2382,314,500,288,466,791,459,0.0573,4181,5360
2010.2500,2010,12,12279,11919,2152,2855,1371,2394,313,509,288,470,781,461,0.0576,4194,5385
2010.3333,2010,16,12325,11947,2162,2871,1383,2396,325,521,289,481,779,475,0.0582,4211,5415
2010.4167,2010,20,12351,11983,2173,2884,1391,2408,326,526,295,493,782,476,0.0594,4235,5442
2010.5000,2010,24,12380,12003,2174,2881,1404,2423,329,522,299,496,770,458,0.0607,4245,5455
2010.5833,2010,28,12411,12026,2189,2892,1416,2443,329,527,300,499,773,449,0.0633,4267,5478
2010.6667,2010,32,12437,12055,2191,2917,1434,2458,335,534,306,501,757,459,0.0665,4279,5511
2010.7500,2010,36,12475,12087,2199,2936,1440,2478,335,545,308,503,759,458,0.0704,4296,5541
2010.8333,2010,40,12506,12098,2210,2944,1458,2488,338,552,311,512,752,456,0.0755,4316,5565
2010.9167,2010,44,12524,12130,2221,2959,1462,2507,344,556,320,522,759,452,0.0814,4337,5591
2011.0000,2011,0,12565,12167,2228,2973,1489,2525,358,568,317,528,739,448,0.0873,4350,5612
2011.0833,2011,4,12597,12197,2232,2991,1496,2532,361,574,324,535,736,459,0.0934,4370,5639
2011.1667,2011,8,12645,12221,2240,2997,1502,2530,359,593,329,547,738,467,0.0990,4387,5656
2011.2500,2011,12,12665,12244,2244,3007,1507,2531,365,614,333,553,737,476,0.1053,4405,5682
2011.3333,2011,16,12696,12278,2262,3021,1515,2534,378,629,339,569,747,487,0.1098,4433,5710
2011.4167,2011,20,12732,12301,2267,3024,1523,2539,401,641,350,586,744,485,0.1162,4449,5729
2011.5000,2011,24,12757,12327,2267,3027,1535,2553,429,666,375,602,732,474,0.1213,4460,5742
2011.5833,2011,28,12784,12364,2270,3035,1538,2563,449,691,392,621,732,472,0.1281,4475,5762
2011.6667,2011,32,12818,12389,2270,3039,1552,2576,467,711,409,640,718,463,0.1336,4489,5783
2011.7500,2011,36,12851,12403,2279,3045,1571,2580,483,742,420,667,708,465,0.1398,4503,5803
2011.8333,2011,40,12871,12437,2281,3058,1583,2600,505,763,439,687,698,458,0.1444,4518,5828
2011.9167,2011,44,12904,12474,2275,3072,1597,2627,519,792,459,704,678,445,0.1490,4532,5851
2012.0000,2012,0,12931,12510,2274,3082,1608,2648,539,820,477,734,666,434,0.1540,4548,5873
2012.0833,2012,4,12961,12544,2277,3090,1609,2648,560,842,488,753,668,442,0.1589,4567,5892
2012.1667,2012,8,13001,12568,2285,3093,1617,2654,571,866,509,778,668,439,0.1641,4583,5910
2012.2500,2012,12,13027,12601,2298,3103,1627,2673,581,899,529,800,671,430,0.1698,4604,5930
2012.3333,2012,16,13053,12628,2307,3115,1642,2689,597,923,530,824,665,426,0.1752,4620,5948
2012.4167,2012,20,13092,12670,2314,3123,1651,2697,617,933,549,849,663,426,0.1799,4633,5972
2012.5000,2012,24,13119,12702,2322,3134,1667,2707,623,949,567,862,655,427,0.1839,4646,5998
2012.5833,2012,28,13157,12724,2324,3133,1684,2719,635,967,569,872,640,414,0.1882,4658,6011
2012.6667,2012,32,13185,12754,2335,3139,1701,2736,646,996,574,893,634,403,0.1939,4676,6029
2012.7500,2012,36,13216,12771,2344,3141,1716,2746,656,1012,588,907,628,395,0.1984,4694,6049
2012.8333,2012,40,13237,12801,2349,3157,1722,2758,662,1023,593,925,627,399,0.2030,4713,6074
2012.9167,2012,44,13273,12821,2342,3156,1733,2770,670,1029,617,937,609,386,0.2085,4721,6093
2013.0000,2013,0,13316,12860,2355,3174,1744,2783,686,1038,609,950,611,391,0.2133,4739,6121
2013.0833,2013,4,13358,12896,2365,3180,1745,2787,686,1057,617,961,620,393,0.2181,4760,6139
2013.1667,2013,8,13405,12932,2368,3188,1747,2802,684,1064,624,972,621,386,0.2233,4774,6159
2013.2500,2013,12,13446,12975,2373,3201,1755,2807,692,1073,631,982,618,394,0.2277,4786,6181
2013.3333,2013,16,13485,13005,2370,3211,1761,2813,696,1086,628,998,609,398,0.2323,4799,6206
2013.4167,2013,20,13531,13054,2365,3232,1762,2825,705,1091,635,1005,603,407,0.2365,4807,6233
2013.5000,2013,24,13558,13106,2371,3243,1776,2839,708,1090,644,1012,595,404,0.2403,4822,6251
2013.5833,2013,28,13585,13144,2372,3262,1777,2853,721,1105,649,1020,595,409,0.2442,4836,6278
2013.6667,2013,32,13627,13174,2373,3268,1787,2863,724,1114,652,1026,586,405,0.2491,4845,6299
2013.7500,2013,36,13669,13210,2378,3269,1794,2869,724,1121,654,1034,584,400,0.2531,4863,6314
2013.8333,2013,40,13696,13248,2376,3287,1793,2890,720,1131,660,1040,583,397,0.2574,4877,6339
2013.9167,2013,44,13744,13268,2378,3302,1800,2915,725,1141,655,1045,578,387,0.2606,4887,6362
2014.0000,2014,0,13764,13297,2372,3309,1798,2926,726,1150,658,1056,574,383,0.2646,4901,6380
2014.0833,2014,4,13799,13314,2366,3311,1798,2934,724,1161,662,1063,568,377,0.2694,4916,6392
2014.1667,2014,8,13824,13338,2365,3312,1812,2938,727,1166,661,1076,553,374,0.2731,4926,6408
2014.2500,2014,12,13860,13378,2379,3324,1817,2942,729,1174,669,1087,562,382,0.2766,4947,6433
2014.3333,2014,16,13891,13413,2382,3339,1823,2952,730,1180,666,1095,559,387,0.2802,4964,6455
2014.4167,2014,20,13921,13441,2387,3347,1826,2953,727,1187,658,1102,561,394,0.2847,4982,6478
2014.5000,2014,24,13952,13462,2397,3351,1826,2959,728,1201,660,1110,571,392,0.2881,5001,6496
2014.5833,2014,28,14000,13499,2400,3361,1824,2972,735,1206,664,1119,576,389,0.2916,5021,6518
2014.6667,2014,32,14032,13526,2397,3370,1837,2984,737,1225,662,1125,560,386,0.2956,5035,6540
2014.7500,2014,36,14064,13564,2405,3383,1848,2995,742,1246,668,1136,557,388,0.2981,5053,6565
2014.8333,2014,40,14101,13593,2406,3379,1846,3003,752,1263,673,1153,560,376,0.3014,5066,6580
2014.9167,2014,44,14121,13638,2403,3387,1846,3018,760,1280,678,1167,557,369,0.3053,5077,6598
2015.0000,2015,0,14154,13678,2404,3399,1848,3031,777,1299,686,1184,556,368,0.3089,5089,6620
2015.0833,2015,4,14204,13713,2407,3410,1858,3034,794,1322,698,1208,549,376,0.3121,5099,6644
2015.1667,2015,8,14243,13756,2412,3426,1862,3047,805,1335,710,1222,550,379,0.3157,5118,6665
2015.2500,2015,12,14290,13804,2407,3434,1861,3052,808,1353,720,1241,546,382,0.3187,5126,6682
2015.3333,2015,16,14316,13845,2404,3445,1867,3068,815,1378,721,1256,537,377,0.3230,5138,6702
2015.4167,2015,20,14358,13871,2398,3448,1863,3074,823,1390,734,1273,535,374,0.3262,5147,6717
2015.5000,2015,24,14383,13898,2395,3457,1868,3088,835,1424,736,1294,527,369,0.3299,5153,6736
2015.5833,2015,28,14424,13948,2393,3465,1871,3092,847,1432,750,1314,522,373,0.3337,5163,6757
2015.6667,2015,32,14466,13998,2391,3477,1873,3101,854,1457,757,1330,518,376,0.3365,5175,6777
2015.7500,2015,36,14510,14032,2388,3496,1882,3110,859,1477,769,1355,506,386,0.3387,5186,6808
2015.8333,2015,40,14561,14057,2396,3508,1890,3127,865,1501,775,1370,506,381,0.3418,5199,6832
2015.9167,2015,44,14599,14089,2391,3513,1892,3140,878,1517,789,1392,499,373,0.3446,5209,6849
2016.0000,2016,0,14638,14123,2399,3519,1897,3153,886,1533,799,1417,502,366,0.3481,5223,6866
2016.0833,2016,4,14672,14150,2395,3526,1891,3158,885,1544,801,1425,504,368,0.3516,5234,6885
2016.1667,2016,8,14707,14193,2396,3528,1899,3161,888,1552,807,1440,497,367,0.3543,5242,6902
2016.2500,2016,12,14747,14243,2392,3538,1900,3175,881,1571,800,1449,492,363,0.3574,5251,6922
2016.3333,2016,16,14786,14280,2392,3543,1900,3183,882,1589,806,1469,492,360,0.3600,5263,6939
2016.4167,2016,20,14810,14311,2387,3542,1904,3188,890,1592,806,1476,483,354,0.3639,5268,6951
2016.5000,2016,24,14849,14349,2385,3551,1900,3192,902,1610,814,1486,485,359,0.3668,5276,6972
2016.5833,2016,28,14883,14388,2387,3556,1900,3201,905,1625,823,1497,487,355,0.3692,5290,6988
2016.6667,2016,32,14914,14417,2384,3559,1903,3211,921,1653,827,1518,481,348,0.3717,5299,7009
2016.7500,2016,36,14972,14456,2385,3563,1911,3217,929,1669,838,1540,474,346,0.3736,5310,7025
2016.8333,2016,40,15011,14490,2379,3558,1921,3225,932,1698,843,1564,458,333,0.3771,5316,7030
2016.9167,2016,44,15046,14520,2383,3561,1920,3241,935,1726,848,1584,463,320,0.3798,5332,7047
2017.0000,2017,0,15087,14555,2385,3581,1930,3248,945,1751,853,1606,455,333,0.3819,5341,7076
2017.0833,2017,4,15127,14605,2391,3589,1938,3252,954,1776,860,1622,453,337,0.3848,5353,7094
2017.1667,2017,8,15163,14654,2392,3599,1936,3252,964,1804,866,1652,456,347,0.3882,5368,7115
2017.2500,2017,12,15206,14692,2392,3602,1932,3258,965,1828,870,1668,460,344,0.3904,5379,7126
2017.3333,2017,16,15247,14728,2389,3609,1932,3258,963,1841,872,1695,457,351,0.3934,5388,7150
2017.4167,2017,20,15290,14764,2394,3618,1938,3265,956,1857,874,1712,456,353,0.3960,5401,7174
2017.5000,2017,24,15330,14788,2397,3621,1938,3264,960,1876,871,1730,459,357,0.3986,5414,7194
2017.5833,2017,28,15386,14825,2396,3631,1947,3273,976,1893,878,1739,449,358,0.4007,5423,7213
2017.6667,2017,32,15414,14872,2394,3639,1955,3287,973,1911,873,1759,439,352,0.4041,5432,7234
2017.7500,2017,36,15444,14899,2387,3637,1952,3300,974,1936,876,1785,435,337,0.4068,5437,7243
2017.8333,2017,40,15483,14936,2394,3651,1956,3318,984,1948,885,1801,438,333,0.4089,5450,7265
2017.9167,2017,44,15510,14978,2381,3665,1953,3325,985,1963,889,1814,428,340,0.4114,5456,7288
2018.0000,2018,0,15557,15008,2386,3660,1955,3322,995,1963,895,1819,431,338,0.4130,5469,7302
2018.0833,2018,4,15615,15040,2385,3666,1955,3318,996,1981,894,1832,430,348,0.4149,5477,7324
2018.1667,2018,8,15659,15076,2388,3668,1957,3321,1001,1983,894,1835,431,347,0.4171,5489,7338
2018.2500,2018,12,15704,15118,2382,3665,1957,3319,999,2011,902,1858,425,346,0.4191,5497,7351
2018.3333,2018,16,15743,15154,2379,3671,1963,3331,1013,2023,910,1868,416,340,0.4214,5503,7365
2018.4167,2018,20,15790,15213,2372,3681,1954,3337,1012,2022,914,1874,418,344,0.4238,5513,7385
2018.5000,2018,24,15838,15256,2370,3692,1960,3343,1009,2029,913,1884,410,349,0.4257,5521,7408
2018.5833,2018,28,15888,15301,2367,3706,1959,3355,1008,2050,910,1896,408,351,0.4277,5528,7427
2018.6667,2018,32,15935,15338,2364,3712,1966,3361,1012,2056,912,1905,398,351,0.4307,5534,7444
2018.7500,2018,36,15983,15370,2368,3722,1969,3375,1014,2059,910,1917,399,347,0.4321,5546,7465
2018.8333,2018,40,16025,15397,2358,3723,1966,3381,1015,2070,915,1923,392,342,0.4336,5553,7480
2018.9167,2018,44,16059,15445,2360,3737,1981,3396,1016,2078,911,1933,379,341,0.4360,5559,7501
2019.0000,2019,0,16098,15476,2363,3743,1980,3402,1020,2096,921,1946,383,341,0.4376,5575,7515
2019.0833,2019,4,16140,15533,2356,3750,1977,3406,1025,2107,926,1958,379,344,0.4398,5584,7530
2019.1667,2019,8,16183,15576,2357,3755,1971,3414,1029,2110,929,1964,386,341,0.4419,5599,7542
2019.2500,2019,12,16236,15620,2362,3759,1969,3415,1031,2118,935,1974,393,344,0.4431,5612,7557
2019.3333,2019,16,16264,15662,2362,3760,1971,3420,1024,2129,931,1981,391,340,0.4447,5621,7572
2019.4167,2019,20,16314,15688,2354,3775,1972,3423,1029,2142,927,1991,382,352,0.4467,5629,7599
2019.5000,2019,24,16352,15733,2354,3781,1979,3426,1037,2148,936,2000,375,355,0.4483,5637,7616
2019.5833,2019,28,16381,15762,2351,3783,1980,3431,1034,2151,944,2014,371,352,0.4500,5646,7629
2019.6667,2019,32,16418,15802,2350,3790,1979,3441,1038,2152,938,2021,371,349,0.4532,5658,7648
2019.7500,2019,36,16465,15820,2349,3786,1980,3449,1041,2162,945,2020,369,337,0.4548,5665,7660
2019.8333,2019,40,16493,15855,2347,3793,1979,3451,1038,2170,949,2025,368,342,0.4572,5671,7681
2019.9167,2019,44,16526,15902,2348,3792,1988,3463,1041,2175,948,2037,360,329,0.4608,5681,7691
2020.0000,2020,0,16574,15939,2346,3799,1991,3477,1037,2182,950,2046,355,322,0.4630,5689,7707
2020.0833,2020,4,16606,15985,2341,3811,1992,3487,1045,2200,948,2058,349,324,0.4655,5700,7726
2020.1667,2020,8,16641,16027,2338,3816,1992,3493,1049,2210,955,2074,346,323,0.4681,5710,7742
2020.2500,2020,12,16676,16069,2340,3830,1989,3507,1045,2227,957,2083,351,323,0.4697,5722,7766
2020.3333,2020,16,16715,16106,2331,3833,1979,3510,1044,2234,952,2094,352,323,0.4718,5729,7781
2020.4167,2020,20,16759,16146,2323,3838,1972,3518,1049,2243,956,2094,351,320,0.4739,5737,7796
2020.5000,2020,24,16790,16195,2323,3840,1976,3531,1050,2261,955,2105,347,309,0.4759,5748,7809
2020.5833,2020,28,16835,16232,2315,3842,1973,3535,1060,2273,959,2126,342,307,0.4787,5756,7822
2020.6667,2020,32,16896,16258,2307,3845,1972,3539,1056,2278,959,2136,335,306,0.4800,5759,7839
2020.7500,2020,36,16929,16303,2312,3853,1970,3550,1052,2284,961,2142,342,303,0.4817,5774,7855
2020.8333,2020,40,16975,16353,2313,3848,1966,3547,1050,2290,959,2147,347,301,0.4832,5786,7870
2020.9167,2020,44,17028,16392,2312,3851,1966,3551,1054,2292,957,2153,346,300,0.4857,5791,7886
2021.0000,2021,0,17072,16447,2311,3854,1971,3567,1061,2304,963,2161,340,287,0.4881,5800,7903
2021.0833,2021,4,17118,16479,2311,3854,1970,3563,1051,2313,962,2172,341,291,0.4890,5807,7922
2021.1667,2021,8,17145,16518,2303,3861,1969,3561,1042,2323,957,2182,334,300,0.4909,5814,7943
2021.2500,2021,12,17170,16570,2294,3866,1956,3570,1040,2329,959,2187,338,296,0.4937,5824,7957
2021.3333,2021,16,17218,16617,2293,3870,1954,3567,1039,2345,955,2196,339,303,0.4954,5832,7977
2021.4167,2021,20,17268,16669,2294,3870,1953,3565,1044,2346,954,2207,341,305,0.4976,5843,7994
2021.5000,2021,24,17303,16735,2291,3882,1955,3585,1040,2358,958,2210,336,297,0.4986,5851,8013
2021.5833,2021,28,17346,16780,2284,3889,1950,3593,1047,2353,957,2219,334,296,0.5001,5860,8033
2021.6667,2021,32,17379,16825,2280,3880,1950,3598,1047,2359,959,2225,330,282,0.5019,5870,8041
2021.7500,2021,36,17422,16873,2279,3885,1947,3610,1050,2365,962,2227,332,275,0.5037,5878,8056
2021.8333,2021,40,17463,16915,2276,3893,1948,3620,1052,2384,958,2232,328,273,0.5052,5886,8078
2021.9167,2021,44,17506,16965,2281,3906,1944,3628,1048,2392,953,2245,337,278,0.5070,5900,8101
2022.0000,2022,0,17555,17014,2275,3919,1942,3631,1050,2402,953,2252,333,288,0.5084,5903,8124
2022.0833,2022,4,17630,17060,2270,3934,1938,3636,1045,2423,956,2280,332,298,0.5096,5908,8145
2022.1667,2022,8,17683,17093,2275,3939,1933,3640,1039,2429,951,2296,342,299,0.5111,5925,8161
2022.2500,2022,12,17743,17132,2276,3944,1936,3638,1040,2439,955,2308,340,306,0.5123,5933,8180
2022.3333,2022,16,17796,17182,2266,3949,1932,3648,1027,2453,945,2314,334,301,0.5129,5938,8194
2022.4167,2022,20,17838,17225,2261,3949,1925,3650,1028,2460,943,2313,336,299,0.5149,5947,8209
2022.5000,2022,24,17887,17285,2261,3951,1922,3657,1031,2474,949,2334,339,294,0.5159,5958,8221
2022.5833,2022,28,17930,17326,2269,3953,1924,3653,1026,2475,947,2345,345,300,0.5178,5975,8239
2022.6667,2022,32,17970,17360,2266,3959,1918,3649,1024,2489,942,2358,348,310,0.5189,5986,8261
2022.7500,2022,36,18011,17426,2262,3969,1917,3654,1027,2492,947,2365,345,315,0.5210,5994,8279
2022.8333,2022,40,18053,17481,2259,3980,1917,3675,1026,2499,953,2378,342,305,0.5227,6001,8298
2022.9167,2022,44,18095,17521,2255,3989,1910,3679,1016,2505,947,2385,345,310,0.5254,6011,8319
2023.0000,2023,0,18137,17576,2264,3992,1912,3683,1022,2515,948,2392,352,309,0.5268,6026,8332
2023.0833,2023,4,18189,17614,2264,3991,1916,3688,1023,2521,943,2404,348,303,0.5272,6031,8344
2023.1667,2023,8,18232,17656,2263,3993,1912,3693,1016,2524,945,2411,351,300,0.5279,6041,8358
2023.2500,2023,12,18286,17701,2262,4000,1910,3698,1012,2531,946,2412,352,302,0.5297,6050,8374
2023.3333,2023,16,18328,17742,2259,4009,1909,3703,1005,2535,944,2422,350,306,0.5310,6059,8394
2023.4167,2023,20,18363,17783,2252,4009,1903,3701,1001,2544,941,2429,349,308,0.5328,6069,8411
2023.5000,2023,24,18420,17836,2250,4017,1904,3711,1004,2550,939,2439,346,306,0.5341,6077,8427
2023.5833,2023,28,18454,17888,2241,4027,1893,3720,1001,2569,945,2453,348,307,0.5352,6087,8443
2023.6667,2023,32,18502,17935,2241,4032,1899,3719,1003,2577,937,2464,342,313,0.5361,6094,8456
2023.7500,2023,36,18552,17993,2240,4047,1893,3743,1005,2584,937,2474,347,304,0.5366,6104,8478
2023.8333,2023,40,18583,18042,2237,4052,1895,3757,1003,2594,933,2479,342,295,0.5383,6110,8490
2023.9167,2023,44,18622,18097,2234,4048,1896,3764,1003,2595,932,2483,338,284,0.5393,6118,8502
2024.0000,2024,0,18675,18143,2237,4045,1894,3771,1005,2605,934,2491,343,274,0.5399,6129,8512
2024.0833,2024,4,18727,18210,2232,4063,1889,3778,1012,2620,933,2503,343,285,0.5411,6136,8533
2024.1667,2024,8,18776,18259,2231,4065,1889,3779,1013,2634,938,2517,342,286,0.5423,6144,8542
2024.2500,2024,12,18822,18318,2231,4078,1891,3784,1018,2644,944,2531,340,294,0.5443,6151,8560
2024.3333,2024,16,18866,18370,2227,4092,1878,3793,1018,2657,946,2541,349,299,0.5458,6163,8581
2024.4167,2024,20,18919,18418,2221,4103,1874,3808,1019,2670,944,2552,347,295,0.5468,6170,8597
2024.5000,2024,24,18978,18479,2220,4111,1881,3814,1016,2685,947,2565,339,297,0.5479,6176,8616
2024.5833,2024,28,19037,18512,2223,4119,1883,3823,1017,2690,947,2572,340,296,0.5485,6185,8631
2024.6667,2024,32,19086,18559,2228,4125,1882,3832,1020,2692,947,2580,346,293,0.5495,6199,8647
2024.7500,2024,36,19122,18613,2215,4132,1877,3843,1017,2700,944,2586,338,289,0.5508,6205,8662
2024.8333,2024,40,19159,18660,2211,4130,1877,3851,1026,2703,957,2591,334,279,0.5526,6211,8673
2024.9167,2024,44,19222,18701,2211,4135,1878,3854,1026,2711,958,2598,333,281,0.5536,6220,8688
2025.0000,2025,0,19286,18737,2208,4136,1883,3852,1033,2719,964,2604,325,284,0.5544,6227,8706
2025.0833,2025,4,19355,18799,2204,4140,1875,3852,1030,2722,960,2607,329,288,0.5548,6237,8721
2025.1667,2025,8,19407,18854,2200,4138,1880,3856,1034,2722,964,2609,320,282,0.5556,6243,8730
2025.2500,2025,12,19447,18892,2197,4134,1879,3851,1038,2727,973,2614,318,283,0.5566,6252,8743
2025.3333,2025,16,19497,18949,2199,4146,1880,3859,1044,2737,982,2622,319,287,0.5577,6260,8764
